x,y
750.34375,262.1796875
750.46484375,262.44140625
750.4609375,262.125
750.48046875,263.55078125
750.49609375,263.11328125
750.45703125,262.68359375
750.46875,262.4765625
750.34375,262.94140625
750.44140625,262.95703125
750.34375,262.94140625
750.34375,262.94140625
750.34375,262.94140625
750.34375,262.94140625
750.34375,262.94140625
750.34375,262.94140625
750.34375,262.96484375
750.34375,262.96484375
750.34375,263.3671875
750.34375,263.80078125
751.05078125,262.95703125
751.84375,263.125
751.4140625,262.8671875
751.46875,262.78125
751.34375,263.98046875
751.34375,263.80078125
751.34375,263.20703125
751.34375,263.734375
751.34375,263.19921875
751.34375,264.1796875
751.90625,263.1796875
752.3203125,263.6171875
751.546875,263.30859375
751.09375,263.4453125
751.2109375,263.1796875
751.11328125,262.76171875
751.00390625,262.828125
751.00390625,262.828125
751.80859375,263.59765625
752.09765625,263.95703125
751.7421875,263.18359375
751.09765625,262.5234375
751.078125,263.45703125
751.61328125,263.671875
751.80078125,263.1796875
751.93359375,262.83203125
751.84375,262.8515625
751.34375,262.82421875
751.671875,263.62109375
751.55859375,263.48828125
751.51171875,263.95703125
751.6953125,263.6796875
751.515625,263.6796875
751.515625,263.6796875
751.97265625,263.7109375
752.0078125,263.6796875
751.9765625,263.6796875
752.1328125,263.3515625
751.8359375,263.6796875
752.203125,263.6796875
751.484375,263.54296875
751.55078125,263.328125
751.68359375,263.31640625
751.015625,263.1796875
750.69140625,262.6796875
751.0703125,262.94140625
751.12109375,262.6796875
751.1328125,262.6796875
751.30859375,263.0234375
751.3125,262.77734375
751.4375,262.6796875
751.2109375,262.484375
751.5859375,263.53515625
751.64453125,263.35546875
751.1328125,263.1796875
751.984375,262.6796875
752.19921875,263.4609375
751.76171875,263.6796875
752.30078125,263.34765625
752.4765625,264.45703125
752.4453125,264.3984375
752.62890625,264.34765625
751.05078125,265.14453125
753.125,264.84765625
751.76171875,265.68359375
753.1640625,265.34765625
754.25,265.5625
754,266
751.8203125,266.05078125
752.57421875,265.67578125
752.58984375,265.55078125
752.46484375,264.5703125
752.796875,266.140625
752.625,265
751.796875,265.52734375
751.53515625,265.57421875
751.1015625,264.96484375
750.796875,264.8515625
751.671875,264.8359375
751.421875,264.63671875
751.796875,264.30859375
751.671875,263.90234375
751.671875,265.4296875
751.47265625,264.45703125
750.65234375,263.40234375
751.96875,262.88671875
751.046875,263.02734375
749.546875,262.01953125
750.671875,262.3046875
751.32421875,262.40234375
751.81640625,262.67578125
751.6796875,262.28515625
751.32421875,263.03125
751.32421875,262.66796875
751.32421875,262.6640625
751.32421875,262.65625
751.32421875,262.859375
751.6796875,262.7265625
751.32421875,262.98828125
751.32421875,263.01953125
751.32421875,262.8203125
751.32421875,263
751.32421875,264.7578125
751.953125,263.7578125
751.953125,264.48828125
751.953125,264.76953125
751.953125,264.2265625
751.953125,264.58984375
751.953125,263.98828125
752.22265625,263.2578125
751.953125,263.59765625
751.953125,263.578125
751.953125,263.41015625
751.953125,263.40234375
751.953125,262.9296875
751.98828125,263.3515625
752.078125,263.828125
752.33203125,263.8828125
752.64453125,263.2578125
752.59765625,263.2578125
752.70703125,263.41796875
752.74609375,263.10546875
752.75390625,262.75
752.83203125,262.91796875
752.8203125,262.91796875
751.55859375,263.72265625
