jointFR1,jointFR2,jointFR3,footFRx,footFRy,footFRz,jointMR1,jointMR2,jointMR3,footMRx,footMRy,footMRz,jointHR1,jointHR2,jointHR3,footHRx,footHRy,footHRz
0.78814792633057,0.6198787689209,-1.7535003423691,0.31741607189178,-0.18185466527939,0.43730190396309,0.26909530162811,0.53850072622299,-1.628802895546,0.11465387791395,-0.19388706982136,0.44253599643707,-0.54263073205948,0.498410820961,-1.5924344062805,-0.11536348611116,-0.21020476520061,0.39838072657585
0.78875315189362,0.6182667016983,-1.7541263103485,0.31733533740044,-0.18157345056534,0.43690097332001,0.26965564489365,0.53698146343231,-1.6303510665894,0.11465949565172,-0.19353744387627,0.44218248128891,-0.5431706905365,0.49751797318459,-1.5937905311584,-0.11527842283249,-0.20983362197876,0.39805915951729
0.78937518596649,0.61663138866425,-1.7547153234482,0.31726610660553,-0.18128350377083,0.43649604916573,0.27021878957748,0.53547048568726,-1.6319142580032,0.11467073112726,-0.19317604601383,0.44183123111725,-0.54371279478073,0.49661219120026,-1.5951337814331,-0.11518812924623,-0.20945334434509,0.39774200320244
0.79000914096832,0.61495846509933,-1.7552493810654,0.31720691919327,-0.18101605772972,0.43607541918755,0.27078711986542,0.53395134210587,-1.6334699392319,0.11468704044819,-0.19282919168472,0.44147145748138,-0.54425394535065,0.49569207429886,-1.5964621305466,-0.1150945276022,-0.20908218622208,0.39741966128349
0.79064953327179,0.61325562000275,-1.7557371854782,0.31714379787445,-0.18075263500214,0.43566012382507,0.27136033773422,0.53242361545563,-1.6350129842758,0.11469648033381,-0.19248643517494,0.44111463427544,-0.54479545354843,0.49475300312042,-1.59776866436,-0.11500769108534,-0.20871859788895,0.39709290862083
0.79129981994629,0.61153727769852,-1.7561991214752,0.31708228588104,-0.18046687543392,0.43525487184525,0.27194261550903,0.53090178966522,-1.636563539505,0.1147058531642,-0.19212347269058,0.44076803326607,-0.54533988237381,0.49380296468735,-1.5990626811981,-0.11492136120796,-0.20834252238274,0.39677259325981
0.79195964336395,0.60980063676834,-1.7566339969635,0.3170317709446,-0.18019035458565,0.43483635783196,0.27253758907318,0.52937972545624,-1.6381157636642,0.11472486704588,-0.19176350533962,0.44041603803635,-0.54588967561722,0.49285638332367,-1.6003614664078,-0.11482945084572,-0.20796319842339,0.39645549654961
0.79262149333954,0.60804045200348,-1.7570350170135,0.31698083877563,-0.17993393540382,0.43441137671471,0.27314150333405,0.52784270048141,-1.6396474838257,0.11474242806435,-0.19142013788223,0.44005838036537,-0.54645526409149,0.49193748831749,-1.6016849279404,-0.11474289745092,-0.20759148895741,0.39613792300224
0.79328584671021,0.60627102851868,-1.7574194669724,0.31692376732826,-0.17966072261333,0.43400084972382,0.2737500667572,0.52629864215851,-1.6411695480347,0.1147533878684,-0.19106428325176,0.43971055746079,-0.54704904556274,0.49106872081757,-1.6030555963516,-0.11466511338949,-0.20720812678337,0.39583054184914
0.79395759105682,0.60449665784836,-1.7577955722809,0.31687349081039,-0.17937743663788,0.43358820676804,0.27436631917953,0.52475494146347,-1.6426949501038,0.11477077007294,-0.19069735705853,0.43936455249786,-0.54767119884491,0.49025642871857,-1.6044826507568,-0.11458483338356,-0.20680962502956,0.39553472399712
0.79462683200836,0.60270565748215,-1.758150935173,0.31682625412941,-0.17911727726459,0.43316113948822,0.2749902009964,0.52319645881653,-1.6442029476166,0.11479321122169,-0.190345749259,0.4390095770359,-0.54831403493881,0.48948675394058,-1.6059519052505,-0.11450350284576,-0.2064153701067,0.39523956179619
0.79526436328888,0.60089695453644,-1.7584903240204,0.31676217913628,-0.17886710166931,0.43273854255676,0.27561658620834,0.52162081003189,-1.6456882953644,0.11480800807476,-0.18999883532524,0.43865689635277,-0.5489741563797,0.48874264955521,-1.6074438095093,-0.1144305691123,-0.20602466166019,0.39494457840919
0.79584538936615,0.59907621145248,-1.7588312625885,0.31668582558632,-0.17860296368599,0.43232372403145,0.2762456536293,0.52004128694534,-1.6471710205078,0.11482197791338,-0.18963262438774,0.43831333518028,-0.54965096712112,0.48802143335342,-1.6089576482773,-0.11435916274786,-0.20561841130257,0.39465948939323
0.79637122154236,0.59723603725433,-1.7591663599014,0.31660807132721,-0.17835603654385,0.4318935573101,0.27688139677048,0.51845252513885,-1.6486461162567,0.11484464257956,-0.18927063047886,0.43796336650848,-0.55033963918686,0.48731970787048,-1.6104919910431,-0.11428185552359,-0.20520962774754,0.39437702298164
