Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
30.489999,+8.204e-01,-3.742e-01,-1.47,2.033,2.285,1.363
30.509999,+7.833e-01,-6.314e-01,-1.236,2.11,2.355,1.454
30.529999,+7.299e-01,-7.974e-01,-1.047,2.208,2.349,1.548
30.549999,+6.679e-01,-8.638e-01,-0.936,2.296,2.315,1.635
30.559999,+6.005e-01,-8.795e-01,-0.9132,2.335,2.285,1.678
30.579999,+5.329e-01,-8.801e-01,-0.9184,2.402,2.213,1.754
30.589999,+4.629e-01,-8.767e-01,-0.9454,2.441,2.146,1.797
30.609999,+3.828e-01,-8.709e-01,-1.035,2.503,2.025,1.872
30.619999,+2.930e-01,-8.658e-01,-1.082,2.527,1.996,1.913
30.639999,+1.756e-01,-8.575e-01,-1.179,2.544,1.985,1.984
30.659999,+1.527e-02,-8.452e-01,-1.316,2.546,1.984,2.049
30.669999,-2.028e-01,-8.266e-01,-1.396,2.546,1.984,2.093
30.689999,-4.665e-01,-7.969e-01,-1.58,2.534,1.984,2.17
30.699999,-6.995e-01,-7.509e-01,-1.702,2.501,1.984,2.199
30.719999,-8.273e-01,-6.887e-01,-1.932,2.467,1.98,2.24
30.729999,-8.719e-01,-6.186e-01,-1.927,2.483,1.976,2.251
30.749999,-8.826e-01,-5.384e-01,-1.925,2.441,1.977,2.285
30.759999,-8.808e-01,-4.527e-01,-1.919,2.442,1.979,2.294
30.779999,-8.747e-01,-3.541e-01,-1.913,2.446,1.984,2.298
30.799999,-8.672e-01,-2.233e-01,-1.926,2.453,1.983,2.293
30.809999,-8.544e-01,-5.473e-02,-1.925,2.453,1.984,2.293
30.829999,-8.361e-01,+1.721e-01,-1.925,2.438,1.984,2.291
30.849999,-8.077e-01,+4.472e-01,-1.925,2.408,1.985,2.287
30.859999,-7.598e-01,+6.973e-01,-1.925,2.397,1.984,2.289
30.879999,-6.955e-01,+8.333e-01,-1.925,2.386,1.984,2.291
30.889999,-6.233e-01,+8.790e-01,-1.925,2.38,1.984,2.291
30.909999,-5.729e-01,+8.784e-01,-1.925,2.37,1.984,2.292
30.929999,-5.530e-01,+8.632e-01,-1.925,2.36,1.984,2.29
30.939999,-5.499e-01,+8.509e-01,-1.925,2.353,1.984,2.294
30.959999,-5.496e-01,+8.463e-01,-1.925,2.344,1.984,2.304
30.969999,-5.226e-01,+8.570e-01,-1.925,2.344,1.984,2.312
30.979999,-4.619e-01,+8.705e-01,-1.916,2.346,1.984,2.319
30.999999,-3.740e-01,+8.759e-01,-1.874,2.351,1.984,2.327
31.019999,-2.622e-01,+8.719e-01,-1.857,2.351,1.984,2.328
31.029999,-1.224e-01,+8.601e-01,-1.856,2.344,1.984,2.327
31.049999,+5.169e-02,+8.401e-01,-1.861,2.329,1.984,2.329
31.059999,+2.614e-01,+8.092e-01,-1.878,2.317,1.984,2.334
31.079999,+5.037e-01,+7.717e-01,-1.915,2.291,1.984,2.34
31.099999,+7.151e-01,+7.237e-01,-1.925,2.261,1.984,2.336
31.109999,+8.336e-01,+6.671e-01,-1.925,2.237,1.984,2.314
31.129999,+8.773e-01,+6.110e-01,-1.925,2.189,1.985,2.256
31.149999,+8.873e-01,+5.509e-01,-1.925,2.141,1.985,2.161
31.159999,+8.868e-01,+4.875e-01,-1.925,2.117,1.984,2.082
31.179999,+8.827e-01,+4.172e-01,-1.925,2.076,1.984,1.936
31.199999,+8.770e-01,+3.337e-01,-1.925,2.046,1.984,1.792
31.209999,+8.696e-01,+2.277e-01,-1.924,2.028,1.984,1.701
31.219999,+8.595e-01,+8.519e-02,-1.907,2.013,1.984,1.605
31.239999,+8.446e-01,-1.109e-01,-1.839,1.994,1.984,1.442
31.249999,+8.215e-01,-3.642e-01,-1.812,1.987,1.984,1.366
31.269999,+7.850e-01,-6.231e-01,-1.815,1.976,1.984,1.249
31.289999,+7.328e-01,-7.941e-01,-1.877,1.965,1.984,1.17
31.299999,+6.716e-01,-8.636e-01,-1.915,1.96,1.984,1.147
31.319999,+6.099e-01,-8.826e-01,-1.925,1.958,1.984,1.125
31.339999,+5.489e-01,-8.846e-01,-1.925,1.961,1.984,1.128
31.349999,+4.860e-01,-8.814e-01,-1.925,1.963,1.984,1.144
31.369999,+4.166e-01,-8.764e-01,-1.925,1.968,1.984,1.176
31.389999,+3.344e-01,-8.701e-01,-1.896,1.974,1.986,1.218
31.399999,+2.304e-01,-8.622e-01,-1.87,1.978,2.017,1.248
31.419999,+9.091e-02,-8.515e-01,-1.785,1.986,2.101,1.299
31.439999,-1.006e-01,-8.360e-01,-1.645,2.001,2.211,1.349
31.449999,-3.494e-01,-8.119e-01,-1.538,2.018,2.28,1.382
31.469999,-6.083e-01,-7.735e-01,-1.28,2.07,2.376,1.447
31.479999,-7.850e-01,-7.175e-01,-1.131,2.127,2.373,1.497
31.499999,-8.591e-01,-6.497e-01,-0.8738,2.229,2.352,1.585
31.509999,-8.798e-01,-5.777e-01,-0.7757,2.274,2.329,1.631
31.529999,-8.817e-01,-5.024e-01,-0.6511,2.351,2.273,1.71
31.549999,-8.776e-01,-4.190e-01,-0.6071,2.419,2.188,1.782
31.559999,-8.707e-01,-3.193e-01,-0.6136,2.458,2.115,1.825
31.579999,-8.613e-01,-1.909e-01,-0.6563,2.516,2.006,1.898
31.589999,-8.481e-01,-1.610e-02,-0.6599,2.535,1.991,1.938
31.609999,-8.289e-01,+2.213e-01,-0.673,2.545,1.984,2.007
31.629999,-7.976e-01,+5.005e-01,-0.7033,2.545,1.984,2.075
31.639999,-7.490e-01,+7.302e-01,-0.7207,2.545,1.984,2.121
31.659999,-6.854e-01,+8.440e-01,-0.7758,2.524,1.984,2.194
31.679999,-6.126e-01,+8.818e-01,-0.8921,2.47,1.984,2.241
31.689999,-5.465e-01,+8.853e-01,-0.9714,2.435,1.984,2.259
31.709999,-4.785e-01,+8.823e-01,-1.132,2.381,1.984,2.289
31.729999,-4.033e-01,+8.770e-01,-1.287,2.34,1.983,2.312
31.739999,-3.137e-01,+8.702e-01,-1.367,2.318,1.984,2.318
31.749999,-1.835e-01,+8.658e-01,-1.454,2.29,1.984,2.313
31.769999,-4.535e-03,+8.547e-01,-1.633,2.235,1.984,2.284
31.789999,+2.383e-01,+8.360e-01,-1.824,2.176,1.984,2.214
31.799999,+5.209e-01,+8.053e-01,-1.918,2.145,1.983,2.139
31.819999,+7.464e-01,+7.580e-01,-1.926,2.105,1.982,1.991
31.839999,+8.306e-01,+6.347e-01,-1.925,2.066,1.985,1.824
31.849999,+8.618e-01,+5.182e-01,-1.925,2.024,1.985,1.728
31.869999,+8.682e-01,+3.978e-01,-1.925,1.923,2.014,1.57
31.889999,+8.628e-01,+2.624e-01,-1.925,1.771,2.126,1.449
31.899999,+8.595e-01,+1.351e-01,-1.925,1.714,2.205,1.425
31.919999,+8.486e-01,-4.143e-02,-1.855,1.725,2.293,1.475
31.939999,+8.291e-01,-2.779e-01,-1.632,1.928,2.099,1.674
31.949999,+7.954e-01,-5.413e-01,-1.542,2.026,2.022,1.775
31.969999,+7.457e-01,-7.442e-01,-1.407,2.18,1.988,1.949
31.989999,+6.830e-01,-8.412e-01,-1.362,2.253,1.984,2.068
31.999999,+6.176e-01,-8.730e-01,-1.377,2.263,1.984,2.112
32.019999,+5.583e-01,-8.821e-01,-1.442,2.277,1.984,2.181
32.029999,+4.964e-01,-8.812e-01,-1.488,2.282,1.984,2.212
32.049999,+4.287e-01,-8.770e-01,-1.605,2.288,1.984,2.26
32.059999,+3.493e-01,-8.712e-01,-1.666,2.286,1.984,2.28
32.079999,+2.497e-01,-8.636e-01,-1.791,2.278,1.984,2.308
32.099999,+1.172e-01,-8.535e-01,-1.922,2.259,1.984,2.32
32.109999,-6.503e-02,-8.389e-01,-1.93,2.259,1.975,2.308
32.129999,-3.062e-01,-8.164e-01,-1.926,2.212,1.976,2.263
32.149999,-5.701e-01,-7.806e-01,-1.925,2.164,1.979,2.206
32.169999,-7.645e-01,-7.272e-01,-1.911,2.132,1.981,2.175
32.179999,-8.522e-01,-6.605e-01,-1.865,2.147,1.981,2.196
32.199999,-8.783e-01,-5.889e-01,-1.708,2.211,1.983,2.254
32.219999,-8.819e-01,-5.143e-01,-1.547,2.282,1.984,2.31
32.229999,-8.784e-01,-4.325e-01,-1.508,2.29,1.984,2.325
32.249999,-8.719e-01,-3.360e-01,-1.483,2.292,1.984,2.343
32.259999,-8.629e-01,-2.130e-01,-1.49,2.284,1.984,2.347
32.269999,-8.504e-01,-4.649e-02,-1.506,2.271,1.984,2.345
32.289999,-8.317e-01,+1.810e-01,-1.525,2.243,1.984,2.335
32.309999,-8.018e-01,+4.592e-01,-1.513,2.209,1.984,2.307
32.329999,-7.548e-01,+7.051e-01,-1.541,2.168,1.984,2.246
32.339999,-6.906e-01,+8.363e-01,-1.584,2.139,1.984,2.176
32.359999,-6.217e-01,+8.780e-01,-1.689,2.094,1.984,2.033
32.369999,-5.614e-01,+8.824e-01,-1.736,2.078,1.984,1.933
32.389999,-5.011e-01,+8.800e-01,-1.8,2.054,1.984,1.744
32.409999,-4.371e-01,+8.753e-01,-1.835,2.031,1.984,1.567
32.419999,-3.578e-01,+8.713e-01,-1.853,2.017,1.984,1.481
32.439999,-2.421e-01,+8.693e-01,-1.906,1.995,1.984,1.348
32.459999,-8.536e-02,+8.604e-01,-1.926,1.982,1.981,1.252
32.469999,+1.128e-01,+8.399e-01,-1.925,1.975,1.982,1.212
32.489999,+3.672e-01,+8.135e-01,-1.904,1.962,1.984,1.146
32.509999,+6.262e-01,+7.738e-01,-1.85,1.953,1.984,1.102
32.519999,+7.968e-01,+7.175e-01,-1.811,1.95,1.984,1.093
32.539999,+8.684e-01,+6.593e-01,-1.725,1.95,1.984,1.091
32.549999,+8.876e-01,+5.980e-01,-1.682,1.952,1.984,1.105
32.569999,+8.896e-01,+5.363e-01,-1.627,1.949,1.984,1.134
32.589999,+8.866e-01,+4.713e-01,-1.615,1.938,1.984,1.164
32.599999,+8.817e-01,+3.983e-01,-1.615,1.935,1.988,1.183
32.619999,+8.754e-01,+3.101e-01,-1.62,1.937,2.0,1.216
32.639999,+8.674e-01,+1.965e-01,-1.626,1.945,2.025,1.249
32.649999,+8.563e-01,+4.215e-02,-1.63,1.953,2.059,1.271
32.659999,+8.398e-01,-1.691e-01,-1.631,1.962,2.109,1.296
32.679999,+8.139e-01,-4.317e-01,-1.618,1.983,2.209,1.344
32.689999,+7.734e-01,-6.763e-01,-1.596,2.002,2.277,1.376
32.699999,+7.180e-01,-8.189e-01,-1.553,2.037,2.331,1.416
32.719999,+6.561e-01,-8.711e-01,-1.457,2.119,2.38,1.495
32.729999,+5.945e-01,-8.839e-01,-1.413,2.18,2.362,1.547
32.739999,+5.334e-01,-8.840e-01,-1.391,2.234,2.341,1.599
32.749999,+4.693e-01,-8.803e-01,-1.393,2.286,2.304,1.65
32.759999,+3.974e-01,-8.750e-01,-1.421,2.339,2.245,1.703
32.769999,+3.109e-01,-8.683e-01,-1.472,2.391,2.168,1.758
32.779999,+1.994e-01,-8.599e-01,-1.537,2.437,2.079,1.814
32.799999,-7.993e-02,-8.088e-01,-1.648,2.505,1.993,1.905
32.809999,-5.412e-01,-6.905e-01,-1.699,2.529,1.987,1.951
32.819999,-8.469e-01,-4.834e-01,-1.769,2.541,1.985,2.0
32.829999,-8.915e-01,-2.387e-01,-1.859,2.544,1.984,2.057
32.839999,-8.713e-01,-1.701e-02,-1.938,2.547,1.983,2.09
32.859999,-8.484e-01,+2.287e-01,-1.926,2.521,1.987,2.138
32.869999,-8.272e-01,+4.775e-01,-1.925,2.488,1.986,2.172
32.879999,-8.120e-01,+6.387e-01,-1.921,2.467,1.984,2.2
32.889999,-7.990e-01,+7.126e-01,-1.904,2.452,1.984,2.219
32.909999,-7.853e-01,+7.512e-01,-1.859,2.431,1.984,2.245
32.919999,-7.616e-01,+7.922e-01,-1.843,2.417,1.984,2.253
32.929999,-7.224e-01,+8.351e-01,-1.839,2.396,1.984,2.261
32.949999,-6.819e-01,+8.570e-01,-1.847,2.358,1.984,2.278
32.959999,-6.332e-01,+8.719e-01,-1.847,2.339,1.983,2.291
32.969999,-5.597e-01,+8.870e-01,-1.848,2.32,1.983,2.302
32.989999,-4.900e-01,+8.843e-01,-1.854,2.285,1.984,2.315
33.009999,-4.174e-01,+8.780e-01,-1.874,2.245,1.984,2.305
33.019999,-3.362e-01,+8.700e-01,-1.886,2.213,1.984,2.271
33.029999,-2.346e-01,+8.615e-01,-1.893,2.176,1.984,2.207
33.049999,-8.696e-02,+8.543e-01,-1.884,2.12,1.984,2.067
33.059999,+1.218e-01,+8.413e-01,-1.87,2.098,1.984,1.967
33.079999,+3.699e-01,+8.101e-01,-1.842,2.059,1.984,1.774
33.099999,+5.712e-01,+7.342e-01,-1.821,2.021,1.984,1.588
33.119999,+7.094e-01,+6.334e-01,-1.831,1.99,1.984,1.442
33.129999,+7.851e-01,+5.131e-01,-1.824,1.98,1.984,1.377
33.149999,+8.197e-01,+3.821e-01,-1.8,1.967,1.984,1.276
33.169999,+8.395e-01,+2.651e-01,-1.75,1.957,1.984,1.2
33.189999,+8.448e-01,+1.284e-01,-1.692,1.953,1.984,1.142
33.199999,+8.379e-01,-5.251e-02,-1.671,1.95,1.984,1.117
33.219999,+8.211e-01,-2.885e-01,-1.644,1.946,1.984,1.081
33.229999,+7.893e-01,-5.491e-01,-1.63,1.944,1.984,1.073
33.249999,+7.219e-01,-7.258e-01,-1.594,1.943,1.984,1.071
33.269999,+6.283e-01,-8.026e-01,-1.549,1.944,1.984,1.088
33.279999,+5.013e-01,-8.184e-01,-1.52,1.94,1.984,1.108
33.289999,+3.263e-01,-8.082e-01,-1.489,1.933,1.984,1.13
33.309999,+1.557e-01,-8.121e-01,-1.429,1.924,1.988,1.168
33.329999,-4.924e-02,-8.092e-01,-1.362,1.924,1.998,1.201
33.339999,-2.917e-01,-7.989e-01,-1.323,1.93,2.011,1.221
33.359999,-5.526e-01,-7.726e-01,-1.261,1.943,2.043,1.256
33.379999,-7.530e-01,-7.245e-01,-1.206,1.956,2.094,1.291
33.399999,-8.475e-01,-6.604e-01,-1.127,1.973,2.169,1.329
33.409999,-8.767e-01,-5.898e-01,-1.074,1.986,2.233,1.356
33.429999,-8.815e-01,-5.155e-01,-0.9518,2.02,2.342,1.41
33.449999,-8.784e-01,-4.340e-01,-0.8071,2.076,2.412,1.471
33.459999,-8.720e-01,-3.377e-01,-0.7173,2.137,2.397,1.519
33.479999,-8.631e-01,-2.152e-01,-0.5416,2.236,2.363,1.605
33.499999,-8.532e-01,-4.193e-02,-0.4103,2.314,2.321,1.679
33.519999,-8.369e-01,+1.899e-01,-0.3292,2.378,2.261,1.745
33.529999,-8.095e-01,+4.628e-01,-0.3154,2.416,2.201,1.783
33.549999,-7.677e-01,+6.969e-01,-0.3182,2.479,2.086,1.851
33.559999,-7.048e-01,+8.307e-01,-0.3349,2.509,2.019,1.89
33.579999,-6.362e-01,+8.762e-01,-0.3134,2.541,1.987,1.956
33.599999,-5.758e-01,+8.825e-01,-0.2974,2.545,1.984,2.016
33.609999,-5.164e-01,+8.807e-01,-0.2918,2.545,1.984,2.054
33.629999,-4.544e-01,+8.763e-01,-0.2816,2.545,1.983,2.127
33.649999,-3.759e-01,+8.736e-01,-0.2823,2.527,1.984,2.196
33.659999,-2.653e-01,+8.712e-01,-0.3109,2.491,1.984,2.221
33.679999,-1.170e-01,+8.627e-01,-0.3946,2.428,1.984,2.258
33.699999,+8.757e-02,+8.484e-01,-0.4878,2.375,1.983,2.287
33.719999,+3.541e-01,+8.253e-01,-0.5794,2.333,1.983,2.309
33.729999,+6.272e-01,+7.881e-01,-0.6319,2.307,1.984,2.311
33.749999,+8.036e-01,+7.341e-01,-0.7443,2.257,1.984,2.299
33.769999,+8.718e-01,+6.711e-01,-0.8745,2.201,1.984,2.251
33.789999,+8.893e-01,+6.078e-01,-1.022,2.145,1.984,2.161
33.799999,+8.907e-01,+5.454e-01,-1.101,2.118,1.984,2.072
33.809999,+8.874e-01,+4.809e-01,-1.179,2.096,1.984,1.973
33.819999,+8.825e-01,+4.094e-01,-1.256,2.071,1.984,1.873
33.839999,+8.764e-01,+3.239e-01,-1.4,2.027,1.984,1.673
33.859999,+8.687e-01,+2.147e-01,-1.521,1.994,1.984,1.495
33.869999,+8.581e-01,+6.723e-02,-1.57,1.983,1.984,1.42
33.889999,+8.426e-01,-1.354e-01,-1.659,1.968,1.984,1.302
33.899999,+8.183e-01,-3.930e-01,-1.699,1.964,1.984,1.253
33.919999,+7.800e-01,-6.465e-01,-1.774,1.957,1.984,1.177
33.939999,+7.263e-01,-8.052e-01,-1.839,1.95,1.984,1.122
33.959999,+6.647e-01,-8.669e-01,-1.82,1.943,1.984,1.085
33.969999,+6.031e-01,-8.831e-01,-1.794,1.942,1.984,1.077
33.989999,+4.928e-01,-8.640e-01,-1.742,1.943,1.984,1.076
33.999999,+2.515e-01,-8.045e-01,-1.735,1.946,1.984,1.091
34.019999,-2.158e-01,-6.945e-01,-1.746,1.942,1.984,1.121
34.039999,-7.539e-01,-4.765e-01,-1.797,1.933,1.984,1.153
34.049999,-8.983e-01,-1.899e-01,-1.845,1.931,1.987,1.172
34.059999,-8.717e-01,+6.532e-02,-1.903,1.934,1.994,1.194
34.079999,-8.532e-01,+3.130e-01,-1.924,1.942,2.015,1.233
34.099999,-8.236e-01,+5.451e-01,-1.886,1.955,2.062,1.273
34.109999,-8.048e-01,+6.781e-01,-1.87,1.966,2.115,1.299
34.129999,-8.143e-01,+6.812e-01,-1.869,1.988,2.22,1.349
34.139999,-8.159e-01,+6.798e-01,-1.876,2.008,2.287,1.382
34.159999,-8.118e-01,+6.916e-01,-1.85,2.058,2.381,1.447
34.179999,-7.882e-01,+7.480e-01,-1.763,2.139,2.406,1.522
34.199999,-7.467e-01,+8.140e-01,-1.676,2.233,2.377,1.601
34.209999,-6.863e-01,+8.631e-01,-1.647,2.277,2.351,1.645
34.229999,-6.279e-01,+8.784e-01,-1.61,2.35,2.291,1.719
34.249999,-5.653e-01,+8.837e-01,-1.583,2.416,2.203,1.787
34.269999,-4.884e-01,+8.865e-01,-1.549,2.477,2.092,1.853
34.279999,-4.015e-01,+8.828e-01,-1.532,2.506,2.022,1.891
34.299999,-2.956e-01,+8.760e-01,-1.472,2.54,1.987,1.958
34.309999,-1.572e-01,+8.666e-01,-1.441,2.544,1.985,1.996
34.319999,+3.272e-02,+8.531e-01,-1.413,2.545,1.984,2.039
34.339999,+2.865e-01,+8.322e-01,-1.348,2.545,1.983,2.119
34.359999,+5.678e-01,+7.987e-01,-1.281,2.526,1.984,2.192
34.369999,+7.733e-01,+7.483e-01,-1.285,2.49,1.984,2.218
34.389999,+8.623e-01,+6.864e-01,-1.327,2.427,1.984,2.257
34.409999,+8.873e-01,+6.227e-01,-1.364,2.374,1.984,2.287
34.419999,+8.906e-01,+5.550e-01,-1.379,2.349,1.984,2.3
34.439999,+8.876e-01,+4.860e-01,-1.411,2.305,1.984,2.313
34.459999,+8.825e-01,+4.104e-01,-1.456,2.257,1.984,2.303
34.469999,+8.760e-01,+3.208e-01,-1.497,2.223,1.984,2.267
34.489999,+8.683e-01,+2.107e-01,-1.575,2.161,1.984,2.179
34.499999,+8.577e-01,+6.181e-02,-1.616,2.131,1.984,2.092
34.519999,+8.420e-01,-1.426e-01,-1.687,2.088,1.984,1.923
34.539999,+8.174e-01,-4.015e-01,-1.745,2.055,1.984,1.742
34.549999,+7.786e-01,-6.533e-01,-1.778,2.034,1.984,1.643
34.569999,+7.246e-01,-8.085e-01,-1.843,2.001,1.984,1.478
34.579999,+6.630e-01,-8.680e-01,-1.871,1.989,1.984,1.407
34.599999,+6.014e-01,-8.834e-01,-1.904,1.973,1.984,1.297
34.609999,+5.403e-01,-8.843e-01,-1.908,1.968,1.984,1.25
34.629999,+4.768e-01,-8.808e-01,-1.893,1.96,1.984,1.175
34.649999,+4.060e-01,-8.756e-01,-1.85,1.953,1.984,1.12
34.659999,+3.215e-01,-8.692e-01,-1.812,1.949,1.984,1.099
34.679999,+2.134e-01,-8.609e-01,-1.716,1.945,1.984,1.074
34.699999,+6.737e-02,-8.496e-01,-1.625,1.945,1.984,1.07
34.709999,-1.330e-01,-8.331e-01,-1.586,1.947,1.984,1.084
34.729999,-3.883e-01,-8.072e-01,-1.539,1.945,1.984,1.113
34.749999,-6.409e-01,-7.663e-01,-1.532,1.934,1.984,1.146
34.759999,-8.011e-01,-7.082e-01,-1.534,1.931,1.986,1.166
34.779999,-8.642e-01,-6.394e-01,-1.538,1.93,1.994,1.201
34.799999,-8.814e-01,-5.616e-01,-1.54,1.938,2.013,1.235
34.809999,-8.817e-01,-4.796e-01,-1.539,1.946,2.041,1.257
34.829999,-8.766e-01,-3.874e-01,-1.536,1.962,2.104,1.296
34.839999,-8.688e-01,-2.750e-01,-1.531,1.973,2.161,1.323
34.859999,-8.574e-01,-1.310e-01,-1.499,1.997,2.271,1.373
34.869999,-8.453e-01,+7.224e-02,-1.459,2.022,2.33,1.407
34.889999,-8.245e-01,+3.310e-01,-1.352,2.088,2.398,1.475
34.909999,-7.904e-01,+5.954e-01,-1.252,2.181,2.394,1.553
34.919999,-7.423e-01,+7.742e-01,-1.218,2.233,2.37,1.6
34.939999,-6.742e-01,+8.599e-01,-1.202,2.315,2.321,1.68
34.959999,-6.000e-01,+8.859e-01,-1.259,2.385,2.249,1.75
34.979999,-5.240e-01,+8.892e-01,-1.377,2.449,2.149,1.818
34.989999,-4.419e-01,+8.857e-01,-1.458,2.485,2.071,1.859
35.009999,-3.456e-01,+8.796e-01,-1.602,2.532,1.993,1.93
35.029999,-3.184e-01,+8.429e-01,-1.63,2.542,1.984,1.995
35.039999,-5.376e-01,+7.061e-01,-1.632,2.545,1.984,2.033
35.059999,-7.576e-01,+6.249e-01,-1.67,2.546,1.984,2.105
35.079999,-8.249e-01,+6.264e-01,-1.741,2.535,1.984,2.177
35.089999,-8.133e-01,+6.799e-01,-1.8,2.503,1.984,2.205
35.109999,-7.595e-01,+7.969e-01,-1.915,2.429,1.984,2.247
35.119999,-6.872e-01,+8.663e-01,-1.926,2.402,1.984,2.265
35.139999,-6.804e-01,+8.455e-01,-1.922,2.358,1.984,2.295
35.159999,-7.063e-01,+8.146e-01,-1.918,2.323,1.984,2.317
35.169999,-7.303e-01,+7.981e-01,-1.923,2.3,1.984,2.319
35.189999,-7.467e-01,+7.894e-01,-1.925,2.254,1.984,2.305
35.209999,-7.247e-01,+8.227e-01,-1.924,2.201,1.984,2.258
35.219999,-6.976e-01,+8.429e-01,-1.923,2.169,1.984,2.202
35.239999,-6.824e-01,+8.444e-01,-1.925,2.117,1.984,2.087
35.259999,-6.700e-01,+8.455e-01,-1.923,2.08,1.984,1.948
35.279999,-6.442e-01,+8.564e-01,-1.897,2.059,1.984,1.765
35.289999,-6.169e-01,+8.615e-01,-1.881,2.047,1.984,1.669
35.309999,-5.837e-01,+8.662e-01,-1.854,2.024,1.984,1.505
35.329999,-5.464e-01,+8.683e-01,-1.827,2.001,1.984,1.374
35.339999,-5.099e-01,+8.664e-01,-1.807,1.991,1.983,1.315
35.349999,-4.598e-01,+8.679e-01,-1.786,1.982,1.983,1.263
35.369999,-3.879e-01,+8.701e-01,-1.77,1.97,1.984,1.183
35.379999,-3.059e-01,+8.639e-01,-1.767,1.964,1.984,1.15
35.399999,-2.088e-01,+8.535e-01,-1.767,1.954,1.984,1.104
35.419999,-7.181e-02,+8.442e-01,-1.769,1.948,1.984,1.08
35.439999,+1.289e-01,+8.326e-01,-1.765,1.945,1.984,1.079
35.449999,+3.927e-01,+8.115e-01,-1.758,1.946,1.984,1.094
35.469999,+6.568e-01,+7.764e-01,-1.739,1.939,1.984,1.125
35.489999,+8.167e-01,+7.226e-01,-1.71,1.928,1.984,1.156
35.499999,+8.735e-01,+6.511e-01,-1.695,1.926,1.989,1.175
35.519999,+8.859e-01,+5.632e-01,-1.669,1.928,2.001,1.209
35.529999,+8.839e-01,+4.612e-01,-1.656,1.934,2.016,1.229
35.549999,+8.759e-01,+3.425e-01,-1.616,1.945,2.053,1.264
35.569999,+8.631e-01,+1.976e-01,-1.539,1.96,2.108,1.3
35.589999,+8.456e-01,+1.971e-02,-1.415,1.975,2.187,1.338
35.599999,+8.213e-01,-1.988e-01,-1.327,1.989,2.251,1.366
35.609999,+7.866e-01,-4.442e-01,-1.211,2.015,2.313,1.401
35.629999,+7.421e-01,-6.652e-01,-0.9565,2.079,2.39,1.468
35.649999,+6.891e-01,-8.036e-01,-0.763,2.172,2.395,1.546
35.659999,+6.327e-01,-8.624e-01,-0.6965,2.225,2.372,1.594
35.679999,+5.746e-01,-8.797e-01,-0.6163,2.308,2.324,1.674
35.699999,+5.140e-01,-8.815e-01,-0.5919,2.377,2.255,1.745
35.709999,+4.484e-01,-8.782e-01,-0.598,2.418,2.188,1.786
35.729999,+3.730e-01,-8.729e-01,-0.6248,2.483,2.061,1.86
35.739999,+2.800e-01,-8.659e-01,-0.6439,2.512,2.009,1.901
35.759999,+1.582e-01,-8.567e-01,-0.6433,2.542,1.986,1.971
35.779999,-8.294e-03,-8.436e-01,-0.6715,2.545,1.984,2.035
35.789999,-2.333e-01,-8.239e-01,-0.6919,2.545,1.984,2.076
35.809999,-4.984e-01,-7.926e-01,-0.7463,2.54,1.984,2.153
35.829999,-7.209e-01,-7.443e-01,-0.8267,2.508,1.984,2.214
35.839999,-8.360e-01,-6.807e-01,-0.8935,2.47,1.984,2.234
35.859999,-8.743e-01,-6.100e-01,-1.036,2.409,1.983,2.268
35.869999,-8.820e-01,-5.365e-01,-1.108,2.382,1.983,2.285
35.889999,-8.798e-01,-4.575e-01,-1.253,2.339,1.984,2.31
35.899999,-8.740e-01,-3.664e-01,-1.333,2.315,1.984,2.315
35.919999,-8.658e-01,-2.526e-01,-1.499,2.27,1.984,2.31
35.939999,-8.576e-01,-8.954e-02,-1.683,2.217,1.984,2.272
35.949999,-8.421e-01,+1.281e-01,-1.78,2.182,1.984,2.218
35.969999,-8.172e-01,+3.964e-01,-1.928,2.148,1.982,2.1
35.989999,-7.785e-01,+6.501e-01,-1.925,2.115,1.982,1.955
36.009999,-7.152e-01,+8.138e-01,-1.925,2.079,1.984,1.786
36.019999,-6.430e-01,+8.740e-01,-1.925,2.047,1.985,1.688
36.039999,-5.789e-01,+8.838e-01,-1.925,1.985,1.986,1.515
36.059999,-5.151e-01,+8.829e-01,-1.925,1.903,2.016,1.382
36.069999,-4.478e-01,+8.785e-01,-1.925,1.845,2.051,1.33
36.089999,-3.712e-01,+8.727e-01,-1.925,1.72,2.162,1.261
36.109999,-2.595e-01,+8.706e-01,-1.922,1.618,2.34,1.25
36.119999,-1.092e-01,+8.621e-01,-1.852,1.677,2.328,1.323
36.139999,+7.615e-02,+8.414e-01,-1.643,1.878,2.134,1.523
36.159999,+2.921e-01,+8.069e-01,-1.513,2.078,2.002,1.725
36.169999,+5.340e-01,+7.665e-01,-1.485,2.152,1.99,1.825
36.189999,+7.304e-01,+7.113e-01,-1.519,2.242,1.985,1.986
36.209999,+8.380e-01,+6.519e-01,-1.636,2.274,1.984,2.092
36.219999,+8.777e-01,+5.967e-01,-1.709,2.282,1.984,2.134
36.239999,+8.850e-01,+5.196e-01,-1.868,2.293,1.984,2.2
36.249999,+8.818e-01,+4.266e-01,-1.934,2.306,1.978,2.216
36.269999,+8.739e-01,+3.143e-01,-1.926,2.312,1.974,2.226
36.289999,+8.627e-01,+1.780e-01,-1.917,2.324,1.979,2.274
36.299999,+8.501e-01,+1.018e-02,-1.899,2.343,1.98,2.284
