Time (s),fs1 (User unit),fs2 (User unit),fs3 (User unit),fs4 (User unit),fs5 (User unit),fs6 (User unit)
31.829999,0,1.1,3.2,3.3,5.4,5.5
31.839999,0,1.1,3.2,3.3,5.4,5.5
31.849999,0,1.1,3.2,4.3,4.4,5.5
31.859999,0,1.1,3.2,4.3,4.4,5.5
31.869999,1,2.1,3.2,4.3,4.4,5.5
31.879999,1,1.1,2.2,3.3,5.4,6.5
31.889999,1,2.1,2.2,3.3,4.4,5.5
31.899999,0,2.1,2.2,3.3,5.4,5.5
31.909999,0,1.1,3.2,3.3,5.4,5.5
31.919999,0,1.1,2.2,4.3,5.4,5.5
31.929999,0,1.1,3.2,4.3,5.4,5.5
31.939999,0,1.1,3.2,4.3,5.4,5.5
31.949999,0,1.1,2.2,3.3,5.4,5.5
31.959999,1,1.1,2.2,3.3,5.4,5.5
31.969999,1,1.1,2.2,3.3,4.4,6.5
31.979999,1,1.1,2.2,4.3,4.4,6.5
31.989999,0,2.1,2.2,4.3,4.4,6.5
31.999999,0,2.1,3.2,3.3,5.4,5.5
32.009999,0,2.1,2.2,3.3,5.4,6.5
32.019999,0,1.1,3.2,3.3,5.4,5.5
32.029999,0,1.1,2.2,3.3,5.4,5.5
32.039999,0,1.1,2.2,3.3,5.4,5.5
32.049999,1,2.1,2.2,3.3,5.4,5.5
32.059999,1,1.1,2.2,3.3,5.4,5.5
32.069999,1,1.1,2.2,3.3,4.4,6.5
32.079999,1,1.1,2.2,3.3,4.4,5.5
32.089999,0,1.1,3.2,4.3,5.4,5.5
32.099999,0,1.1,3.2,4.3,5.4,5.5
32.109999,0,2.1,2.2,4.3,5.4,5.5
32.119999,0,2.1,2.2,3.3,5.4,5.5
32.129999,0,2.1,2.2,3.3,5.4,5.5
32.139999,0,2.1,2.2,3.3,5.4,5.5
32.149999,0,2.1,2.2,3.3,5.4,5.5
32.159999,1,2.1,2.2,3.3,5.4,5.5
32.169999,1,1.1,3.2,3.3,4.4,6.5
32.179999,1,2.1,2.2,4.3,4.4,5.5
32.189999,0,2.1,2.2,4.3,5.4,5.5
32.199999,0,2.1,2.2,3.3,5.4,6.5
32.209999,1,2.1,2.2,3.3,5.4,6.5
32.219999,0,1.1,3.2,3.3,5.4,5.5
32.229999,0,2.1,3.2,4.3,5.4,5.5
32.239999,0,2.1,3.2,4.3,4.4,6.5
32.249999,1,1.1,3.2,4.3,4.4,5.5
32.259999,1,2.1,2.2,3.3,5.4,5.5
32.269999,0,1.1,3.2,3.3,5.4,5.5
32.279999,0,1.1,3.2,4.3,5.4,5.5
32.289999,0,1.1,3.2,3.3,5.4,6.5
32.299999,0,1.1,3.2,3.3,5.4,6.5
32.309999,0,1.1,3.2,3.3,5.4,6.5
32.319999,0,1.1,3.2,3.3,4.4,6.5
32.329999,0,2.1,3.2,4.3,4.4,6.5
32.339999,0,2.1,3.2,3.3,4.4,6.5
32.349999,0,2.1,3.2,3.3,4.4,6.5
32.359999,0,1.1,3.2,3.3,4.4,6.5
32.369999,1,1.1,3.2,3.3,5.4,6.5
32.379999,0,1.1,3.2,3.3,4.4,6.5
32.389999,1,1.1,3.2,3.3,4.4,6.5
32.399999,0,1.1,3.2,3.3,4.4,6.5
32.409999,0,1.1,3.2,3.3,4.4,6.5
32.419999,0,2.1,3.2,3.3,4.4,6.5
32.429999,0,2.1,3.2,3.3,4.4,6.5
32.439999,0,2.1,3.2,3.3,5.4,6.5
32.449999,0,2.1,3.2,3.3,5.4,6.5
32.459999,0,1.1,3.2,3.3,5.4,6.5
32.469999,0,1.1,3.2,3.3,4.4,6.5
32.479999,0,1.1,3.2,3.3,4.4,6.5
32.489999,0,1.1,3.2,3.3,4.4,6.5
32.499999,0,1.1,3.2,3.3,4.4,6.5
32.509999,1,1.1,3.2,3.3,4.4,6.5
32.519999,1,1.1,3.2,3.3,4.4,6.5
32.529999,0,1.1,3.2,3.3,4.4,6.5
32.539999,1,1.1,2.2,3.3,4.4,6.5
32.549999,0,1.1,3.2,3.3,4.4,6.5
32.559999,1,1.1,3.2,4.3,4.4,6.5
32.569999,0,1.1,3.2,4.3,4.4,5.5
32.579999,0,1.1,3.2,4.3,4.4,5.5
32.589999,0,1.1,3.2,4.3,4.4,5.5
32.599999,1,1.1,3.2,3.3,5.4,6.5
32.609999,1,1.1,3.2,3.3,5.4,6.5
32.619999,1,1.1,3.2,4.3,4.4,5.5
32.629999,1,1.1,3.2,4.3,4.4,5.5
32.639999,1,1.1,2.2,3.3,5.4,5.5
32.649999,1,1.1,2.2,4.3,5.4,5.5
32.659999,1,1.1,3.2,4.3,4.4,5.5
32.669999,0,2.1,3.2,4.3,4.4,5.5
32.679999,0,1.1,3.2,4.3,4.4,5.5
32.689999,0,2.1,2.2,4.3,4.4,5.5
32.699999,0,1.1,3.2,4.3,4.4,5.5
32.709999,1,1.1,2.2,4.3,4.4,6.5
32.719999,1,1.1,3.2,3.3,4.4,6.5
32.729999,0,1.1,3.2,3.3,5.4,6.5
32.739999,0,1.1,3.2,3.3,4.4,6.5
32.749999,0,1.1,3.2,3.3,4.4,6.5
32.759999,0,1.1,3.2,3.3,4.4,6.5
32.769999,1,1.1,3.2,3.3,4.4,6.5
32.779999,1,2.1,2.2,3.3,4.4,6.5
32.789999,0,2.1,2.2,3.3,4.4,6.5
32.799999,0,2.1,2.2,4.3,5.4,5.5
32.809999,0,2.1,2.2,4.3,5.4,5.5
32.819999,0,2.1,2.2,3.3,5.4,5.5
32.829999,0,1.1,3.2,3.3,4.4,5.5
32.839999,0,2.1,2.2,4.3,4.4,5.5
32.849999,0,2.1,2.2,4.3,4.4,5.5
32.859999,0,1.1,3.2,3.3,4.4,6.5
32.869999,1,1.1,2.2,3.3,5.4,5.5
32.879999,1,2.1,2.2,3.3,5.4,5.5
32.889999,0,2.1,2.2,3.3,5.4,5.5
32.899999,0,2.1,2.2,3.3,5.4,5.5
32.909999,1,1.1,3.2,3.3,5.4,5.5
32.919999,1,1.1,3.2,3.3,5.4,5.5
32.929999,0,2.1,2.2,4.3,4.4,6.5
32.939999,1,1.1,3.2,3.3,4.4,5.5
32.949999,0,2.1,2.2,4.3,5.4,5.5
32.959999,1,2.1,2.2,3.3,4.4,5.5
32.969999,1,2.1,2.2,3.3,5.4,5.5
32.979999,0,2.1,2.2,4.3,5.4,5.5
32.989999,1,2.1,2.2,3.3,5.4,5.5
32.999999,1,2.1,2.2,3.3,5.4,5.5
33.009999,1,1.1,2.2,3.3,5.4,5.5
33.019999,0,2.1,3.2,3.3,4.4,6.5
33.029999,0,2.1,2.2,3.3,4.4,6.5
33.039999,0,2.1,2.2,3.3,4.4,6.5
33.049999,0,2.1,2.2,3.3,5.4,6.5
33.059999,1,1.1,2.2,3.3,5.4,5.5
33.069999,0,2.1,3.2,3.3,5.4,5.5
33.079999,1,2.1,2.2,3.3,5.4,5.5
33.089999,0,2.1,2.2,3.3,5.4,5.5
33.099999,0,2.1,2.2,3.3,4.4,5.5
33.109999,0,2.1,2.2,4.3,4.4,5.5
33.119999,1,2.1,2.2,3.3,4.4,5.5
33.129999,1,2.1,2.2,3.3,5.4,5.5
33.139999,0,2.1,2.2,3.3,5.4,5.5
33.149999,0,2.1,2.2,3.3,5.4,5.5
33.159999,0,2.1,2.2,3.3,5.4,5.5
33.169999,0,2.1,2.2,3.3,5.4,5.5
33.179999,0,2.1,2.2,3.3,5.4,5.5
33.189999,0,2.1,2.2,4.3,4.4,6.5
33.199999,0,2.1,2.2,3.3,5.4,6.5
33.209999,1,2.1,3.2,4.3,5.4,6.5
33.219999,0,1.1,3.2,3.3,5.4,5.5
33.229999,0,2.1,2.2,3.3,5.4,5.5
33.239999,0,2.1,3.2,3.3,5.4,6.5
33.249999,0,2.1,2.2,3.3,5.4,6.5
33.259999,0,2.1,2.2,3.3,5.4,6.5
33.269999,1,2.1,2.2,4.3,4.4,5.5
33.279999,0,2.1,2.2,4.3,4.4,5.5
33.289999,0,2.1,3.2,4.3,4.4,6.5
33.299999,0,2.1,3.2,3.3,5.4,5.5
33.309999,0,1.1,3.2,3.3,5.4,6.5
33.319999,0,1.1,3.2,3.3,5.4,6.5
33.329999,0,1.1,3.2,3.3,5.4,6.5
33.339999,0,1.1,3.2,3.3,5.4,6.5
33.349999,0,1.1,3.2,3.3,5.4,6.5
33.359999,0,1.1,3.2,3.3,4.4,6.5
33.369999,0,1.1,3.2,3.3,4.4,6.5
33.379999,0,1.1,3.2,3.3,4.4,6.5
33.389999,0,1.1,3.2,3.3,4.4,6.5
33.399999,0,2.1,3.2,3.3,4.4,6.5
33.409999,1,2.1,2.2,3.3,5.4,6.5
33.419999,0,2.1,2.2,3.3,5.4,5.5
33.429999,0,2.1,2.2,3.3,4.4,6.5
33.439999,0,2.1,3.2,3.3,4.4,6.5
33.449999,0,2.1,3.2,3.3,4.4,6.5
33.459999,0,2.1,3.2,3.3,4.4,6.5
33.469999,0,1.1,3.2,3.3,5.4,5.5
33.479999,0,1.1,3.2,3.3,5.4,5.5
33.489999,0,1.1,3.2,3.3,5.4,5.5
33.499999,0,1.1,3.2,3.3,5.4,5.5
33.509999,0,1.1,3.2,3.3,5.4,5.5
33.519999,0,1.1,3.2,3.3,5.4,5.5
33.529999,0,1.1,3.2,3.3,5.4,5.5
33.539999,0,1.1,3.2,4.3,4.4,6.5
33.549999,1,2.1,3.2,3.3,4.4,5.5
33.559999,0,1.1,3.2,3.3,5.4,5.5
33.569999,0,1.1,3.2,3.3,5.4,5.5
33.579999,1,1.1,3.2,3.3,5.4,5.5
33.589999,0,1.1,3.2,3.3,5.4,5.5
33.599999,1,1.1,3.2,3.3,5.4,5.5
33.609999,0,1.1,3.2,3.3,5.4,5.5
33.619999,0,1.1,3.2,4.3,5.4,5.5
33.629999,0,1.1,3.2,4.3,4.4,5.5
33.639999,0,1.1,3.2,4.3,4.4,5.5
33.649999,1,2.1,3.2,3.3,4.4,5.5
33.659999,1,1.1,3.2,4.3,4.4,5.5
33.669999,1,1.1,3.2,3.3,4.4,6.5
33.679999,1,1.1,2.2,3.3,5.4,6.5
33.689999,1,1.1,2.2,3.3,5.4,5.5
33.699999,0,2.1,3.2,3.3,5.4,5.5
33.709999,0,1.1,3.2,3.3,5.4,5.5
33.719999,0,1.1,3.2,3.3,5.4,5.5
33.729999,1,1.1,2.2,4.3,4.4,5.5
33.739999,1,1.1,2.2,3.3,4.4,6.5
33.749999,1,1.1,2.2,4.3,4.4,5.5
33.759999,0,1.1,3.2,3.3,5.4,5.5
33.769999,0,1.1,3.2,4.3,5.4,5.5
33.779999,1,1.1,3.2,3.3,5.4,5.5
33.789999,1,1.1,3.2,3.3,5.4,5.5
33.799999,0,1.1,3.2,3.3,5.4,5.5
33.809999,0,1.1,3.2,4.3,5.4,5.5
33.819999,0,1.1,3.2,3.3,5.4,5.5
33.829999,0,1.1,3.2,4.3,4.4,5.5
33.839999,0,1.1,3.2,4.3,4.4,5.5
33.849999,0,2.1,3.2,4.3,4.4,6.5
33.859999,0,1.1,2.2,4.3,4.4,5.5
33.869999,1,1.1,2.2,4.3,4.4,6.5
33.879999,0,2.1,3.2,4.3,4.4,6.5
33.889999,0,2.1,2.2,3.3,5.4,5.5
33.899999,0,2.1,2.2,3.3,5.4,5.5
33.909999,0,2.1,2.2,3.3,5.4,5.5
33.919999,0,2.1,2.2,3.3,5.4,5.5
33.929999,1,2.1,2.2,4.3,4.4,5.5
33.939999,1,1.1,2.2,4.3,4.4,5.5
33.949999,1,1.1,2.2,3.3,4.4,5.5
33.959999,0,2.1,3.2,4.3,5.4,5.5
33.969999,0,2.1,2.2,3.3,5.4,5.5
33.979999,0,1.1,3.2,4.3,5.4,5.5
33.989999,0,1.1,3.2,3.3,5.4,5.5
33.999999,0,1.1,3.2,4.3,5.4,6.5
34.009999,0,2.1,3.2,3.3,5.4,6.5
34.019999,0,1.1,3.2,3.3,4.4,6.5
34.029999,0,2.1,3.2,3.3,4.4,6.5
34.039999,0,2.1,3.2,3.3,4.4,6.5
34.049999,1,1.1,3.2,3.3,5.4,6.5
34.059999,0,1.1,3.2,3.3,4.4,6.5
34.069999,0,1.1,3.2,3.3,5.4,6.5
34.079999,0,1.1,3.2,4.3,4.4,5.5
34.089999,0,1.1,3.2,3.3,5.4,5.5
34.099999,0,1.1,3.2,4.3,4.4,5.5
34.109999,0,2.1,3.2,3.3,4.4,5.5
34.119999,0,1.1,3.2,4.3,4.4,5.5
34.129999,0,2.1,3.2,3.3,4.4,5.5
34.139999,0,1.1,3.2,4.3,5.4,5.5
34.149999,0,2.1,3.2,3.3,5.4,5.5
34.159999,0,2.1,2.2,3.3,5.4,5.5
34.169999,0,2.1,2.2,3.3,5.4,5.5
34.179999,0,2.1,2.2,3.3,5.4,5.5
34.189999,0,1.1,2.2,4.3,4.4,6.5
34.199999,1,1.1,2.2,3.3,4.4,6.5
34.209999,0,1.1,2.2,4.3,4.4,5.5
34.219999,0,1.1,2.2,3.3,5.4,6.5
34.229999,1,1.1,3.2,3.3,5.4,6.5
34.239999,0,1.1,3.2,3.3,5.4,6.5
34.249999,0,2.1,3.2,3.3,5.4,6.5
34.259999,0,2.1,3.2,3.3,5.4,5.5
34.269999,0,2.1,2.2,3.3,5.4,5.5
34.279999,0,2.1,2.2,3.3,5.4,5.5
34.289999,1,1.1,2.2,4.3,4.4,6.5
34.299999,0,1.1,3.2,3.3,4.4,6.5
34.309999,1,1.1,2.2,3.3,4.4,5.5
34.319999,1,1.1,3.2,3.3,4.4,6.5
34.329999,0,1.1,3.2,3.3,4.4,6.5
34.339999,0,2.1,3.2,3.3,5.4,5.5
34.349999,0,1.1,3.2,3.3,4.4,5.5
34.359999,0,1.1,3.2,3.3,5.4,5.5
34.369999,0,1.1,3.2,3.3,5.4,5.5
34.379999,0,2.1,3.2,3.3,5.4,5.5
34.389999,0,2.1,3.2,3.3,5.4,5.5
34.399999,0,2.1,2.2,3.3,5.4,5.5
34.409999,1,2.1,2.2,3.3,4.4,6.5
34.419999,1,1.1,2.2,4.3,4.4,6.5
34.429999,0,2.1,3.2,4.3,4.4,5.5
34.439999,1,1.1,2.2,3.3,4.4,6.5
34.449999,0,2.1,2.2,4.3,4.4,5.5
34.459999,0,2.1,2.2,4.3,4.4,5.5
34.469999,0,2.1,2.2,4.3,4.4,5.5
34.479999,0,2.1,2.2,4.3,4.4,5.5
34.489999,0,2.1,2.2,3.3,5.4,5.5
34.499999,0,2.1,2.2,3.3,5.4,5.5
34.509999,0,2.1,3.2,3.3,5.4,5.5
34.519999,1,1.1,3.2,3.3,5.4,5.5
34.529999,0,1.1,3.2,3.3,5.4,6.5
34.539999,1,2.1,3.2,3.3,4.4,6.5
34.549999,1,2.1,2.2,3.3,4.4,6.5
34.559999,1,1.1,2.2,3.3,4.4,6.5
34.569999,1,2.1,3.2,3.3,4.4,6.5
34.579999,0,2.1,3.2,3.3,4.4,6.5
34.589999,0,2.1,3.2,4.3,4.4,6.5
34.599999,0,1.1,3.2,4.3,5.4,6.5
34.609999,0,1.1,3.2,4.3,5.4,5.5
34.619999,0,1.1,3.2,4.3,5.4,5.5
34.629999,0,1.1,3.2,4.3,5.4,5.5
34.639999,0,1.1,3.2,4.3,4.4,6.5
34.649999,0,2.1,3.2,3.3,4.4,6.5
34.659999,1,1.1,3.2,3.3,4.4,6.5
34.669999,0,1.1,3.2,3.3,4.4,6.5
34.679999,1,1.1,3.2,3.3,4.4,6.5
34.689999,0,1.1,3.2,4.3,4.4,6.5
34.699999,1,1.1,3.2,3.3,4.4,6.5
34.709999,1,2.1,2.2,3.3,4.4,6.5
34.719999,1,2.1,3.2,3.3,4.4,6.5
34.729999,1,1.1,3.2,3.3,4.4,6.5
34.739999,1,1.1,3.2,3.3,4.4,6.5
34.749999,1,1.1,3.2,3.3,4.4,6.5
34.759999,0,1.1,3.2,3.3,4.4,6.5
34.769999,1,1.1,3.2,4.3,4.4,6.5
34.779999,0,1.1,3.2,3.3,4.4,6.5
34.789999,1,1.1,3.2,3.3,4.4,6.5
34.799999,0,1.1,3.2,3.3,4.4,6.5
34.809999,0,1.1,3.2,3.3,4.4,6.5
34.819999,0,1.1,3.2,3.3,4.4,6.5
34.829999,0,1.1,3.2,3.3,4.4,6.5
34.839999,0,1.1,3.2,3.3,4.4,6.5
34.849999,0,1.1,3.2,3.3,4.4,6.5
34.859999,0,1.1,3.2,3.3,4.4,6.5
34.869999,0,2.1,3.2,3.3,5.4,6.5
34.879999,0,1.1,3.2,3.3,4.4,6.5
34.889999,0,1.1,3.2,3.3,4.4,6.5
34.899999,0,1.1,3.2,3.3,4.4,6.5
34.909999,0,1.1,3.2,3.3,4.4,6.5
34.919999,0,1.1,3.2,3.3,4.4,6.5
34.929999,0,1.1,3.2,3.3,5.4,6.5
34.939999,0,1.1,3.2,3.3,4.4,6.5
34.949999,0,1.1,3.2,3.3,4.4,6.5
34.959999,0,1.1,3.2,3.3,4.4,6.5
34.969999,0,2.1,3.2,3.3,5.4,6.5
34.979999,0,1.1,3.2,3.3,5.4,6.5
34.989999,0,1.1,3.2,3.3,4.4,6.5
34.999999,0,1.1,3.2,3.3,4.4,6.5
35.009999,0,1.1,3.2,3.3,4.4,6.5
35.019999,0,1.1,3.2,3.3,4.4,6.5
35.029999,0,1.1,3.2,3.3,4.4,6.5
35.039999,0,1.1,3.2,4.3,4.4,6.5
35.049999,1,1.1,3.2,4.3,4.4,6.5
35.059999,1,1.1,2.2,3.3,4.4,6.5
35.069999,1,1.1,2.2,3.3,4.4,6.5
35.079999,1,1.1,2.2,3.3,4.4,6.5
35.089999,0,2.1,2.2,3.3,5.4,5.5
35.099999,0,2.1,3.2,4.3,4.4,5.5
35.109999,0,2.1,3.2,4.3,4.4,5.5
35.119999,1,1.1,2.2,4.3,4.4,5.5
35.129999,1,1.1,2.2,4.3,5.4,5.5
35.139999,1,1.1,2.2,3.3,5.4,5.5
35.149999,1,2.1,2.2,3.3,5.4,5.5
35.159999,0,2.1,2.2,3.3,5.4,5.5
35.169999,0,2.1,2.2,4.3,4.4,5.5
35.179999,1,2.1,2.2,4.3,4.4,6.5
35.189999,0,1.1,3.2,3.3,5.4,6.5
35.199999,1,1.1,3.2,4.3,4.4,5.5
35.209999,1,1.1,3.2,4.3,4.4,5.5
35.219999,1,1.1,3.2,4.3,4.4,5.5
35.229999,1,1.1,2.2,4.3,4.4,6.5
35.239999,1,2.1,3.2,4.3,5.4,5.5
35.249999,0,2.1,3.2,3.3,5.4,6.5
35.259999,0,2.1,2.2,3.3,5.4,5.5
35.269999,0,2.1,2.2,3.3,5.4,5.5
35.279999,0,2.1,2.2,3.3,5.4,5.5
35.289999,0,2.1,2.2,4.3,4.4,6.5
35.299999,1,1.1,2.2,4.3,4.4,6.5
35.309999,1,1.1,3.2,4.3,4.4,6.5
35.319999,0,2.1,3.2,3.3,5.4,6.5
35.329999,1,2.1,2.2,4.3,5.4,5.5
35.339999,0,2.1,2.2,4.3,5.4,5.5
35.349999,0,2.1,2.2,3.3,5.4,5.5
35.359999,0,2.1,2.2,3.3,5.4,5.5
35.369999,0,2.1,2.2,3.3,5.4,5.5
35.379999,0,2.1,2.2,4.3,4.4,5.5
35.389999,0,2.1,3.2,3.3,4.4,6.5
35.399999,1,1.1,2.2,3.3,4.4,5.5
35.409999,1,1.1,2.2,3.3,4.4,6.5
35.419999,1,2.1,2.2,3.3,4.4,6.5
35.429999,0,2.1,2.2,3.3,4.4,6.5
35.439999,0,2.1,2.2,3.3,4.4,6.5
35.449999,1,2.1,3.2,3.3,5.4,6.5
35.459999,1,2.1,2.2,3.3,4.4,6.5
35.469999,1,1.1,3.2,3.3,5.4,6.5
35.479999,1,1.1,2.2,3.3,5.4,6.5
35.489999,1,1.1,3.2,3.3,5.4,6.5
35.499999,1,1.1,2.2,3.3,5.4,5.5
35.509999,1,1.1,2.2,3.3,5.4,6.5
35.519999,1,1.1,2.2,3.3,4.4,6.5
35.529999,1,2.1,3.2,3.3,4.4,6.5
35.539999,0,2.1,3.2,3.3,4.4,6.5
35.549999,0,2.1,3.2,3.3,4.4,6.5
35.559999,0,2.1,3.2,3.3,4.4,6.5
35.569999,0,2.1,3.2,3.3,5.4,6.5
35.579999,0,1.1,3.2,3.3,4.4,6.5
35.589999,0,1.1,3.2,3.3,4.4,6.5
35.599999,0,1.1,3.2,3.3,4.4,6.5
35.609999,0,1.1,3.2,3.3,4.4,6.5
35.619999,0,1.1,3.2,3.3,4.4,6.5
35.629999,1,1.1,3.2,3.3,4.4,6.5
35.639999,1,2.1,2.2,3.3,4.4,6.5
35.649999,1,2.1,2.2,3.3,5.4,6.5
35.659999,1,2.1,2.2,3.3,4.4,6.5
35.669999,1,2.1,3.2,3.3,4.4,6.5
35.679999,1,1.1,3.2,4.3,4.4,6.5
35.689999,0,1.1,3.2,3.3,4.4,6.5
35.699999,0,1.1,3.2,4.3,4.4,6.5
35.709999,1,1.1,3.2,3.3,4.4,6.5
35.719999,0,1.1,3.2,4.3,4.4,6.5
35.729999,1,1.1,3.2,3.3,4.4,6.5
35.739999,0,1.1,3.2,4.3,4.4,6.5
35.749999,0,1.1,3.2,3.3,4.4,6.5
35.759999,0,1.1,3.2,4.3,4.4,6.5
35.769999,0,1.1,3.2,4.3,4.4,6.5
35.779999,0,1.1,3.2,3.3,4.4,6.5
35.789999,0,1.1,3.2,4.3,4.4,6.5
35.799999,0,1.1,3.2,3.3,4.4,6.5
35.809999,1,1.1,3.2,4.3,4.4,6.5
35.819999,0,1.1,3.2,3.3,4.4,6.5
35.829999,0,1.1,3.2,3.3,4.4,6.5
35.839999,0,1.1,3.2,3.3,4.4,6.5
35.849999,0,1.1,3.2,3.3,5.4,6.5
35.859999,0,1.1,3.2,3.3,4.4,6.5
35.869999,0,1.1,3.2,3.3,5.4,6.5
35.879999,0,1.1,3.2,3.3,4.4,6.5
35.889999,0,1.1,3.2,3.3,5.4,6.5
35.899999,0,1.1,3.2,3.3,4.4,6.5
35.909999,0,1.1,3.2,3.3,4.4,6.5
35.919999,0,1.1,3.2,3.3,4.4,6.5
35.929999,0,1.1,3.2,3.3,4.4,6.5
35.939999,0,1.1,3.2,3.3,4.4,6.5
35.949999,0,1.1,3.2,3.3,4.4,6.5
35.959999,0,1.1,3.2,3.3,4.4,6.5
35.969999,0,2.1,3.2,3.3,4.4,6.5
35.979999,0,1.1,3.2,3.3,4.4,6.5
35.989999,0,1.1,3.2,3.3,4.4,6.5
35.999999,0,1.1,3.2,3.3,4.4,6.5
36.009999,0,1.1,3.2,3.3,5.4,6.5
36.019999,0,1.1,3.2,3.3,5.4,6.5
36.029999,0,1.1,3.2,3.3,4.4,6.5
36.039999,0,1.1,3.2,3.3,5.4,6.5
36.049999,0,1.1,3.2,3.3,5.4,6.5
36.059999,0,1.1,3.2,3.3,4.4,6.5
36.069999,0,1.1,3.2,3.3,4.4,6.5
36.079999,0,1.1,3.2,3.3,4.4,6.5
36.089999,0,1.1,3.2,3.3,4.4,6.5
36.099999,0,1.1,3.2,3.3,4.4,6.5
36.109999,0,1.1,3.2,3.3,4.4,6.5
36.119999,0,1.1,3.2,3.3,4.4,6.5
36.129999,0,2.1,3.2,3.3,4.4,6.5
36.139999,1,2.1,2.2,3.3,4.4,6.5
36.149999,1,1.1,3.2,3.3,4.4,6.5
36.159999,0,1.1,3.2,3.3,4.4,6.5
36.169999,0,1.1,3.2,3.3,4.4,6.5
36.179999,1,1.1,3.2,3.3,4.4,6.5
36.189999,0,1.1,3.2,3.3,4.4,6.5
36.199999,0,1.1,3.2,3.3,4.4,6.5
36.209999,1,1.1,3.2,3.3,4.4,6.5
36.219999,0,1.1,3.2,4.3,4.4,6.5
36.229999,1,1.1,3.2,3.3,4.4,6.5
36.239999,0,1.1,3.2,4.3,4.4,6.5
36.249999,1,1.1,3.2,3.3,4.4,6.5
36.259999,0,1.1,3.2,4.3,4.4,6.5
36.269999,0,1.1,3.2,4.3,4.4,6.5
36.279999,0,1.1,3.2,4.3,4.4,6.5
36.289999,0,1.1,3.2,4.3,4.4,6.5
36.299999,0,1.1,3.2,4.3,4.4,6.5
36.309999,0,1.1,3.2,4.3,4.4,6.5
36.319999,0,1.1,3.2,3.3,4.4,6.5
36.329999,0,1.1,3.2,4.3,4.4,6.5
36.339999,0,1.1,3.2,4.3,4.4,6.5
36.349999,0,1.1,3.2,3.3,4.4,6.5
36.359999,0,1.1,3.2,4.3,4.4,6.5
36.369999,0,1.1,3.2,3.3,5.4,6.5
36.379999,0,1.1,3.2,3.3,4.4,6.5
36.389999,0,1.1,3.2,3.3,5.4,6.5
36.399999,0,1.1,3.2,3.3,5.4,6.5
36.409999,0,1.1,3.2,3.3,5.4,6.5
36.419999,0,1.1,3.2,3.3,5.4,6.5
36.429999,1,1.1,3.2,3.3,4.4,6.5
36.439999,1,1.1,2.2,4.3,4.4,6.5
36.449999,0,1.1,2.2,4.3,4.4,5.5
36.459999,0,2.1,3.2,4.3,4.4,5.5
36.469999,0,1.1,3.2,4.3,4.4,5.5
36.479999,0,1.1,3.2,4.3,4.4,5.5
36.489999,0,1.1,3.2,3.3,5.4,6.5
36.499999,0,1.1,3.2,3.3,5.4,6.5
36.509999,0,2.1,3.2,4.3,4.4,5.5
36.519999,0,1.1,3.2,4.3,4.4,5.5
36.529999,0,2.1,3.2,4.3,5.4,5.5
36.539999,0,1.1,3.2,4.3,4.4,6.5
36.549999,0,1.1,3.2,3.3,4.4,6.5
36.559999,0,1.1,3.2,4.3,4.4,6.5
36.569999,0,1.1,3.2,3.3,5.4,5.5
36.579999,0,1.1,3.2,3.3,5.4,5.5
36.589999,0,1.1,3.2,3.3,4.4,6.5
36.599999,0,1.1,3.2,3.3,5.4,6.5
36.609999,0,1.1,3.2,3.3,5.4,5.5
36.619999,0,2.1,3.2,3.3,5.4,5.5
36.629999,0,1.1,3.2,4.3,4.4,6.5
36.639999,0,2.1,3.2,4.3,4.4,6.5
36.649999,0,2.1,3.2,4.3,4.4,6.5
36.659999,1,1.1,3.2,3.3,5.4,6.5
36.669999,1,1.1,3.2,4.3,4.4,5.5
36.679999,0,1.1,3.2,4.3,4.4,5.5
36.689999,0,2.1,3.2,4.3,5.4,5.5
36.699999,1,1.1,3.2,3.3,5.4,5.5
36.709999,0,1.1,3.2,3.3,5.4,5.5
36.719999,1,1.1,3.2,3.3,5.4,5.5
36.729999,0,1.1,3.2,4.3,4.4,5.5
36.739999,0,1.1,3.2,4.3,4.4,5.5
36.749999,0,2.1,3.2,3.3,4.4,5.5
36.759999,0,2.1,2.2,3.3,5.4,6.5
36.769999,1,2.1,2.2,3.3,5.4,5.5
36.779999,1,2.1,2.2,3.3,5.4,5.5
36.789999,0,2.1,3.2,4.3,5.4,5.5
36.799999,0,2.1,2.2,3.3,5.4,5.5
36.809999,0,2.1,2.2,3.3,5.4,5.5
36.819999,0,2.1,3.2,3.3,5.4,5.5
36.829999,1,1.1,2.2,3.3,5.4,5.5
36.839999,0,1.1,3.2,4.3,5.4,5.5
36.849999,1,1.1,3.2,4.3,5.4,5.5
36.859999,0,1.1,3.2,4.3,5.4,5.5
36.869999,0,1.1,3.2,3.3,5.4,5.5
36.879999,0,2.1,3.2,3.3,5.4,5.5
36.889999,0,1.1,3.2,3.3,5.4,5.5
36.899999,0,1.1,3.2,3.3,5.4,5.5
36.909999,0,1.1,3.2,4.3,5.4,5.5
36.919999,0,1.1,3.2,4.3,4.4,5.5
36.929999,1,1.1,3.2,4.3,4.4,6.5
36.939999,0,1.1,3.2,4.3,5.4,5.5
36.949999,0,1.1,3.2,3.3,5.4,6.5
36.959999,0,1.1,3.2,3.3,5.4,5.5
36.969999,0,1.1,3.2,3.3,5.4,6.5
36.979999,0,1.1,3.2,3.3,5.4,5.5
