Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
0.14,0.522,-0.2575,-1.926,1.35,3.384,1.745
0.16,0.5841,-0.4595,-1.925,1.349,3.384,1.744
0.17,0.6038,-0.6623,-1.925,1.348,3.384,1.744
0.19,0.5849,-0.7955,-1.925,1.348,3.384,1.744
0.21,0.5414,-0.8531,-1.925,1.348,3.384,1.744
0.22,0.4847,-0.8707,-1.925,1.348,3.384,1.745
0.24,0.4176,-0.8728,-1.925,1.348,3.384,1.744
0.25,0.3366,-0.869,-1.925,1.348,3.384,1.744
0.27,0.2335,-0.8619,-1.925,1.348,3.384,1.744
0.29,0.09527,-0.8516,-1.925,1.348,3.384,1.744
0.3,-0.0948,-0.8364,-1.925,1.348,3.384,1.744
0.31,-0.3425,-0.8125,-1.925,1.348,3.384,1.744
0.33,-0.6024,-0.7746,-1.925,1.348,3.385,1.744
0.34,-0.7819,-0.7191,-1.925,1.348,3.385,1.744
0.36,-0.8581,-0.6514,-1.925,1.348,3.384,1.745
0.37,-0.8795,-0.5795,-1.925,1.348,3.384,1.745
0.39,-0.8818,-0.5043,-1.925,1.348,3.384,1.744
0.41,-0.8777,-0.4212,-1.925,1.348,3.384,1.744
0.42,-0.8709,-0.322,-1.925,1.348,3.384,1.744
0.44,-0.8616,-0.1944,-1.925,1.348,3.384,1.744
0.45,-0.8485,-0.02097,-1.925,1.348,3.384,1.744
0.47,-0.8286,0.2148,-1.925,1.348,3.384,1.744
0.49,-0.7969,0.4951,-1.925,1.348,3.384,1.744
0.5,-0.7474,0.7288,-1.925,1.348,3.384,1.744
0.52,-0.6817,0.8453,-1.925,1.348,3.384,1.744
0.53,-0.6092,0.8819,-1.925,1.348,3.384,1.744
0.55,-0.5342,0.8886,-1.925,1.348,3.384,1.744
0.57,-0.4534,0.8861,-1.925,1.348,3.384,1.744
0.58,-0.3598,0.8804,-1.925,1.348,3.384,1.744
0.6,-0.2423,0.8725,-1.925,1.348,3.384,1.744
0.61,-0.08477,0.8615,-1.925,1.348,3.384,1.744
0.63,0.1318,0.8454,-1.925,1.348,3.384,1.744
0.65,0.4063,0.82,-1.925,1.348,3.384,1.744
0.66,0.6687,0.7795,-1.925,1.348,3.384,1.744
0.68,0.8225,0.7231,-1.925,1.348,3.384,1.744
0.69,0.8773,0.6596,-1.925,1.348,3.384,1.744
0.71,0.8902,0.5965,-1.925,1.348,3.384,1.744
0.73,0.8903,0.5341,-1.925,1.348,3.384,1.744
0.74,0.8866,0.4688,-1.925,1.348,3.384,1.744
0.76,0.8815,0.3952,-1.925,1.348,3.384,1.744
0.77,0.8752,0.3064,-1.925,1.348,3.384,1.744
0.79,0.867,0.1915,-1.925,1.348,3.384,1.744
0.8,0.8558,0.03525,-1.925,1.348,3.384,1.744
0.81,0.8391,-0.1784,-1.925,1.348,3.384,1.744
0.83,0.8126,-0.4419,-1.925,1.348,3.384,1.744
0.85,0.7715,-0.6838,-1.925,1.348,3.384,1.744
0.87,0.7156,-0.8221,-1.925,1.348,3.384,1.744
0.88,0.6537,-0.872,-1.925,1.348,3.384,1.744
0.9,0.5921,-0.884,-1.925,1.348,3.384,1.744
0.92,0.531,-0.8839,-1.925,1.348,3.385,1.744
0.93,0.4667,-0.8801,-1.925,1.348,3.385,1.744
0.95,0.3944,-0.8747,-1.925,1.348,3.384,1.744
0.97,0.307,-0.868,-1.925,1.348,3.384,1.744
0.98,0.1942,-0.8594,-1.925,1.348,3.384,1.744
1.0,0.04122,-0.8476,-1.925,1.348,3.384,1.744
1.01,-0.168,-0.83,-1.925,1.348,3.384,1.744
1.03,-0.4281,-0.8023,-1.925,1.348,3.384,1.744
1.05,-0.6718,-0.7588,-1.891,1.436,3.285,1.75
1.06,-0.8154,-0.6984,-1.844,1.537,3.185,1.762
1.07,-0.8685,-0.6288,-1.812,1.64,3.086,1.78
1.09,-0.8814,-0.5561,-1.798,1.842,2.886,1.818
1.1,-0.8809,-0.479,-1.811,1.942,2.786,1.845
1.12,-0.8758,-0.3919,-1.867,2.142,2.586,1.898
1.13,-0.8682,-0.2852,-1.917,2.237,2.487,1.931
1.15,-0.8579,-0.1452,-1.926,2.418,2.335,1.99
1.17,-0.8431,0.0469,-1.925,2.501,2.19,2.049
1.18,-0.8201,0.302,-1.925,2.525,2.095,2.088
1.2,-0.7832,0.58,-1.913,2.534,1.995,2.16
1.21,-0.7278,0.7784,-1.896,2.508,1.987,2.194
1.23,-0.659,0.8626,-1.856,2.452,1.984,2.241
1.25,-0.5857,0.8858,-1.802,2.395,1.983,2.273
1.26,-0.5094,0.8884,-1.771,2.367,1.983,2.288
1.28,-0.4255,0.8846,-1.73,2.32,1.984,2.306
1.3,-0.3257,0.8781,-1.729,2.272,1.984,2.304
1.31,-0.1975,0.8694,-1.75,2.238,1.984,2.275
1.32,-0.02306,0.8571,-1.773,2.197,1.983,2.217
1.34,0.2143,0.8386,-1.799,2.133,1.984,2.087
1.36,0.4967,0.809,-1.808,2.09,1.984,1.925
1.37,0.7315,0.7631,-1.813,2.068,1.984,1.825
1.39,0.8476,0.7031,-1.825,2.029,1.984,1.631
1.41,0.884,0.6393,-1.834,1.996,1.984,1.473
1.42,0.891,0.5767,-1.834,1.985,1.984,1.404
1.44,0.8894,0.5139,-1.829,1.97,1.984,1.296
1.45,0.8851,0.4466,-1.825,1.966,1.984,1.25
1.47,0.8796,0.3691,-1.822,1.959,1.984,1.177
1.49,0.8728,0.2733,-1.829,1.953,1.984,1.124
1.5,0.8639,0.1471,-1.841,1.95,1.984,1.103
1.52,0.8512,-0.02594,-1.891,1.946,1.984,1.076
1.53,0.832,-0.2587,-1.935,1.946,1.984,1.076
1.55,0.8013,-0.5263,-1.926,1.96,1.984,1.084
1.57,0.755,-0.7403,-1.925,1.962,1.984,1.107
1.58,0.6961,-0.8449,-1.925,1.953,1.985,1.127
1.6,0.6339,-0.8782,-1.925,1.941,1.988,1.162
1.61,0.5728,-0.8847,-1.925,1.94,1.994,1.182
1.63,0.5111,-0.8829,-1.925,1.942,2.009,1.218
1.64,0.4449,-0.8785,-1.925,1.948,2.03,1.24
1.66,0.3686,-0.8727,-1.925,1.961,2.077,1.279
1.68,0.2745,-0.8655,-1.925,1.976,2.145,1.318
1.69,0.1507,-0.8561,-1.918,1.988,2.205,1.345
1.71,-0.01867,-0.8428,-1.898,2.015,2.316,1.397
1.73,-0.2469,-0.8226,-1.819,2.058,2.401,1.454
1.74,-0.5124,-0.7904,-1.734,2.114,2.398,1.5
1.75,-0.73,-0.7412,-1.633,2.176,2.377,1.552
1.77,-0.8395,-0.6768,-1.453,2.271,2.336,1.639
1.78,-0.8752,-0.606,-1.397,2.317,2.299,1.683
1.8,-0.882,-0.5322,-1.402,2.395,2.216,1.76
1.82,-0.8796,-0.4528,-1.518,2.463,2.111,1.83
1.83,-0.8736,-0.3606,-1.613,2.496,2.037,1.87
1.84,-0.8653,-0.2451,-1.705,2.524,2.0,1.912
1.85,-0.8538,-0.09068,-1.785,2.539,1.989,1.954
1.87,-0.8369,0.1215,-1.931,2.544,1.985,2.028
1.89,-0.8102,0.3923,-1.923,2.544,1.984,2.101
1.9,-0.7676,0.6561,-1.915,2.533,1.983,2.147
1.92,-0.7069,0.8156,-1.889,2.493,1.984,2.213
1.94,-0.6359,0.874,-1.882,2.434,1.984,2.253
1.95,-0.5619,0.8878,-1.88,2.402,1.983,2.271
1.97,-0.4839,0.8876,-1.855,2.35,1.983,2.298
1.99,-0.396,0.8827,-1.824,2.303,1.983,2.31
2.0,-0.2888,0.8756,-1.817,2.271,1.983,2.297
2.02,-0.148,0.866,-1.824,2.211,1.984,2.251
2.03,0.04525,0.8521,-1.841,2.174,1.984,2.184
2.05,0.3022,0.8307,-1.878,2.117,1.984,2.04
2.06,0.5821,0.7963,-1.887,2.095,1.984,1.94
2.08,0.781,0.7451,-1.894,2.055,1.984,1.745
2.09,0.8648,0.6828,-1.895,2.032,1.984,1.645
2.11,0.8879,0.6193,-1.902,1.998,1.984,1.477
2.13,0.8909,0.5569,-1.911,1.977,1.984,1.352
2.14,0.8882,0.4932,-1.911,1.971,1.984,1.298
2.16,0.8835,0.4233,-1.913,1.962,1.984,1.214
2.17,0.8777,0.3411,-1.915,1.959,1.984,1.178
2.19,0.8703,0.2371,-1.925,1.953,1.984,1.123
2.21,0.8604,0.09801,-1.925,1.952,1.984,1.086
2.22,0.846,-0.09342,-1.925,1.95,1.984,1.077
2.24,0.8237,-0.3432,-1.925,1.957,1.984,1.072
2.25,0.7884,-0.605,-1.925,1.957,1.985,1.087
2.27,0.7372,-0.7848,-1.925,1.953,1.984,1.116
2.29,0.6763,-0.8605,-1.925,1.944,1.984,1.147
2.3,0.6144,-0.8819,-1.925,1.941,1.988,1.166
2.32,0.5534,-0.8846,-1.925,1.938,1.999,1.2
2.33,0.4907,-0.8817,-1.925,1.942,2.013,1.221
2.35,0.422,-0.8768,-1.925,1.952,2.047,1.259
2.36,0.3411,-0.8706,-1.924,1.961,2.084,1.282
2.38,0.239,-0.8628,-1.925,1.977,2.164,1.325
2.4,0.1027,-0.8524,-1.921,1.997,2.262,1.37
2.41,-0.08475,-0.8373,-1.868,2.013,2.323,1.403
2.43,-0.3302,-0.8139,-1.625,2.069,2.401,1.467
2.45,-0.5917,-0.7767,-1.322,2.159,2.407,1.541
2.46,-0.7762,-0.722,-1.184,2.216,2.381,1.588
2.48,-0.8562,-0.6547,-1.005,2.303,2.335,1.669
2.49,-0.8791,-0.5829,-0.9808,2.349,2.289,1.711
2.51,-0.8818,-0.5079,-1.022,2.422,2.193,1.785
2.53,-0.878,-0.4253,-1.147,2.484,2.081,1.852
2.54,-0.8712,-0.3271,-1.238,2.513,2.017,1.891
2.56,-0.8621,-0.2012,-1.397,2.542,1.987,1.958
2.58,-0.8492,-0.03022,-1.586,2.543,1.984,2.018
2.59,-0.8297,0.2026,-1.647,2.543,1.983,2.056
2.61,-0.7987,0.4823,-1.693,2.543,1.983,2.128
2.62,-0.7501,0.7206,-1.705,2.524,1.984,2.169
2.64,-0.6849,0.8422,-1.74,2.475,1.984,2.226
2.65,-0.6126,0.8812,-1.762,2.438,1.983,2.247
2.66,-0.5377,0.8886,-1.772,2.405,1.983,2.267
2.67,-0.4574,0.8863,-1.772,2.371,1.983,2.282
2.69,-0.3646,0.8807,-1.756,2.312,1.983,2.295
2.71,-0.2485,0.8729,-1.769,2.253,1.984,2.277
2.73,-0.09317,0.8621,-1.824,2.193,1.984,2.219
2.74,0.1204,0.8463,-1.862,2.158,1.984,2.147
2.76,0.3931,0.8214,-1.927,2.108,1.984,1.992
2.77,0.6586,0.7818,-1.926,2.087,1.983,1.894
2.79,0.8181,0.7259,-1.925,2.047,1.984,1.698
2.81,0.8761,0.6625,-1.925,2.011,1.984,1.525
2.82,0.89,0.5994,-1.924,1.997,1.984,1.449
2.84,0.8904,0.537,-1.916,1.977,1.984,1.33
2.86,0.8868,0.4719,-1.899,1.966,1.984,1.241
2.87,0.8818,0.3989,-1.891,1.962,1.984,1.202
2.89,0.8755,0.3109,-1.881,1.956,1.984,1.141
2.9,0.8675,0.1975,-1.884,1.952,1.984,1.117
2.92,0.8564,0.04358,-1.907,1.947,1.984,1.083
2.93,0.84,-0.1672,-1.926,1.947,1.984,1.078
2.95,0.8141,-0.4295,-1.925,1.954,1.982,1.077
2.97,0.7737,-0.6747,-1.925,1.958,1.984,1.099
2.99,0.7184,-0.8181,-1.925,1.952,1.985,1.128
3.0,0.6565,-0.8708,-1.925,1.948,1.986,1.147
3.02,0.5949,-0.8838,-1.925,1.94,1.992,1.181
3.04,0.5338,-0.884,-1.925,1.939,2.004,1.214
3.05,0.4698,-0.8803,-1.925,1.944,2.02,1.235
3.07,0.3874,-0.8716,-1.924,1.956,2.062,1.271
3.09,0.2837,-0.862,-1.907,1.97,2.128,1.311
3.11,0.1523,-0.8521,-1.887,1.99,2.221,1.354
3.12,-0.02363,-0.839,-1.861,2.008,2.286,1.385
3.13,-0.2569,-0.8189,-1.78,2.04,2.337,1.425
3.15,-0.5219,-0.7874,-1.505,2.123,2.377,1.505
3.17,-0.7365,-0.7373,-1.212,2.223,2.358,1.588
3.19,-0.8423,-0.6717,-1.019,2.306,2.323,1.664
3.2,-0.876,-0.5995,-0.9797,2.348,2.286,1.705
3.22,-0.8821,-0.5241,-0.9991,2.417,2.205,1.775
3.24,-0.8791,-0.4437,-1.115,2.477,2.101,1.842
3.25,-0.8729,-0.3496,-1.208,2.509,2.028,1.88
3.27,-0.8642,-0.2308,-1.376,2.541,1.988,1.946
3.29,-0.8526,-0.07032,-1.558,2.544,1.984,2.007
3.31,-0.8352,0.1496,-1.672,2.544,1.984,2.067
3.33,-0.8077,0.4236,-1.735,2.545,1.983,2.131
3.34,-0.7642,0.6778,-1.768,2.531,1.984,2.172
3.36,-0.7017,0.825,-1.841,2.486,1.984,2.229
3.37,-0.6299,0.8767,-1.888,2.448,1.984,2.248
3.39,-0.5556,0.8883,-1.926,2.387,1.984,2.28
3.41,-0.477,0.8873,-1.925,2.341,1.984,2.304
3.42,-0.3879,0.8822,-1.925,2.313,1.984,2.306
3.44,-0.2785,0.8749,-1.925,2.261,1.984,2.296
3.45,-0.1341,0.865,-1.925,2.225,1.984,2.26
3.47,0.0643,0.8507,-1.925,2.162,1.983,2.17
3.49,0.3243,0.8279,-1.925,2.112,1.984,2.043
3.51,0.5961,0.7893,-1.92,2.077,1.984,1.885
3.52,0.7825,0.7317,-1.906,2.06,1.984,1.785
3.54,0.8612,0.6614,-1.871,2.028,1.984,1.598
3.56,0.8838,0.5877,-1.85,1.999,1.984,1.448
3.58,0.8869,0.5139,-1.848,1.98,1.984,1.333
3.59,0.8835,0.4366,-1.849,1.974,1.984,1.282
3.61,0.8777,0.3497,-1.854,1.964,1.984,1.203
3.62,0.8703,0.2448,-1.855,1.96,1.984,1.169
3.64,0.8608,0.1079,-1.849,1.952,1.984,1.116
3.65,0.847,-0.07983,-1.848,1.949,1.983,1.098
3.67,0.8254,-0.3265,-1.856,1.945,1.983,1.076
3.69,0.791,-0.5904,-1.888,1.945,1.984,1.075
3.71,0.7398,-0.776,-1.928,1.952,1.983,1.092
3.73,0.6698,-0.8502,-1.925,1.95,1.984,1.118
3.74,0.5874,-0.8663,-1.925,1.944,1.984,1.138
3.76,0.492,-0.8627,-1.925,1.938,1.984,1.174
3.78,0.3765,-0.8529,-1.925,1.943,1.987,1.212
3.8,0.2477,-0.8462,-1.925,1.957,2.021,1.254
3.82,0.06913,-0.832,-1.925,1.976,2.092,1.3
3.83,-0.1689,-0.812,-1.923,1.99,2.166,1.333
3.85,-0.4515,-0.7816,-1.91,2.025,2.297,1.397
3.87,-0.6961,-0.7349,-1.841,2.089,2.369,1.47
3.88,-0.8244,-0.6772,-1.741,2.156,2.345,1.528
3.89,-0.8705,-0.6072,-1.618,2.215,2.318,1.585
3.9,-0.8811,-0.5308,-1.493,2.271,2.282,1.641
3.92,-0.8795,-0.4476,-1.295,2.365,2.203,1.733
3.94,-0.8737,-0.3508,-1.215,2.442,2.106,1.812
3.96,-0.8648,-0.2308,-1.249,2.506,2.008,1.882
3.97,-0.8526,-0.07084,-1.282,2.531,1.991,1.92
3.99,-0.8347,0.1484,-1.392,2.545,1.985,1.988
4.01,-0.8065,0.4231,-1.561,2.546,1.984,2.051
4.03,-0.7619,0.6795,-1.756,2.543,1.984,2.116
4.05,-0.6324,0.8744,-1.865,2.509,1.984,2.182
4.06,-0.5779,0.8794,-1.903,2.468,1.984,2.209
4.08,-0.5454,0.8692,-1.917,2.4,1.983,2.254
4.09,-0.5205,0.8618,-1.891,2.369,1.983,2.272
4.11,-0.4861,0.8619,-1.849,2.318,1.984,2.293
4.13,-0.4289,0.8668,-1.842,2.265,1.984,2.288
4.15,-0.3344,0.8725,-1.862,2.207,1.984,2.246
4.16,-0.2108,0.8681,-1.868,2.171,1.984,2.184
4.18,-0.04199,0.8576,-1.853,2.115,1.984,2.048
4.2,0.1891,0.8404,-1.809,2.077,1.984,1.883
4.21,0.4699,0.8122,-1.782,2.056,1.984,1.783
4.22,0.714,0.768,-1.759,2.033,1.984,1.682
4.24,0.841,0.7091,-1.721,1.999,1.984,1.503
4.25,0.8823,0.6453,-1.705,1.988,1.984,1.426
4.27,0.8908,0.5826,-1.676,1.973,1.984,1.308
4.29,0.8897,0.52,-1.656,1.964,1.984,1.221
4.31,0.8856,0.4533,-1.655,1.958,1.984,1.156
4.33,0.8802,0.3771,-1.665,1.951,1.984,1.108
4.35,0.8736,0.2835,-1.68,1.946,1.984,1.075
4.36,0.8649,0.1608,-1.694,1.945,1.984,1.069
4.38,0.8527,-0.007014,-1.726,1.943,1.983,1.069
4.4,0.8342,-0.2341,-1.732,1.945,1.984,1.087
4.41,0.8049,-0.5015,-1.733,1.94,1.984,1.108
4.43,0.7601,-0.7247,-1.744,1.93,1.984,1.144
4.45,0.702,-0.8389,-1.759,1.923,1.987,1.177
4.47,0.6398,-0.8766,-1.792,1.925,1.999,1.208
4.49,0.5781,-0.8844,-1.854,1.934,2.017,1.238
4.51,0.4994,-0.8766,-1.929,1.951,2.038,1.268
4.52,0.3912,-0.8615,-1.926,1.965,2.051,1.287
4.54,0.2477,-0.8451,-1.924,1.98,2.141,1.328
4.56,0.04858,-0.8252,-1.91,2.004,2.256,1.379
4.58,-0.1799,-0.8118,-1.847,2.05,2.357,1.442
4.6,-0.4419,-0.7899,-1.699,2.145,2.375,1.524
4.62,-0.683,-0.7475,-1.583,2.255,2.326,1.617
4.63,-0.8208,-0.6861,-1.549,2.302,2.292,1.664
4.65,-0.8696,-0.6174,-1.483,2.377,2.22,1.744
4.67,-0.8823,-0.5335,-1.409,2.443,2.13,1.814
4.68,-0.8822,-0.4271,-1.391,2.479,2.061,1.853
4.7,-0.8767,-0.2925,-1.371,2.531,1.992,1.92
4.72,-0.8672,-0.1214,-1.387,2.545,1.985,1.981
4.74,-0.8516,0.09434,-1.477,2.546,1.984,2.039
4.76,-0.8255,0.3583,-1.599,2.544,1.983,2.099
4.78,-0.7847,0.6238,-1.678,2.542,1.983,2.166
4.79,-0.7268,0.7976,-1.718,2.516,1.984,2.198
4.81,-0.6551,0.8693,-1.775,2.458,1.984,2.244
4.83,-0.5809,0.8876,-1.789,2.398,1.983,2.274
4.85,-0.5041,0.8886,-1.763,2.351,1.983,2.299
4.87,-0.4194,0.8843,-1.736,2.31,1.983,2.314
4.89,-0.3181,0.8777,-1.721,2.268,1.984,2.313
4.9,-0.1873,0.8687,-1.718,2.235,1.984,2.287
4.92,-0.01187,0.8554,-1.711,2.174,1.984,2.213
4.94,0.2261,0.8361,-1.713,2.121,1.984,2.095
4.96,0.5064,0.8057,-1.726,2.081,1.984,1.941
4.97,0.7362,0.7589,-1.736,2.063,1.984,1.841
4.99,0.8492,0.6995,-1.749,2.025,1.984,1.648
5.01,0.8842,0.636,-1.716,1.994,1.984,1.487
5.03,0.8908,0.5736,-1.678,1.973,1.984,1.364
5.05,0.8891,0.5106,-1.657,1.963,1.984,1.27
5.07,0.8849,0.4429,-1.642,1.957,1.984,1.199
5.08,0.8793,0.3647,-1.633,1.955,1.984,1.167
5.1,0.8724,0.2677,-1.62,1.95,1.984,1.117
5.12,0.8634,0.1396,-1.622,1.946,1.984,1.081
5.14,0.8505,-0.03625,-1.637,1.943,1.984,1.06
5.16,0.8307,-0.2719,-1.654,1.942,1.984,1.057
5.17,0.7994,-0.5393,-1.656,1.944,1.984,1.07
5.19,0.7522,-0.7482,-1.653,1.944,1.984,1.1
5.2,0.693,-0.8477,-1.662,1.937,1.984,1.122
5.21,0.6302,-0.8785,-1.672,1.931,1.986,1.144
5.23,0.5678,-0.884,-1.694,1.927,1.994,1.183
5.25,0.5045,-0.8818,-1.73,1.932,2.009,1.218
5.26,0.4358,-0.8771,-1.758,1.939,2.028,1.238
5.28,0.3571,-0.8714,-1.825,1.953,2.074,1.276
5.3,0.2598,-0.8643,-1.903,1.969,2.14,1.314
5.32,0.09553,-0.8445,-1.925,1.996,2.219,1.354
5.33,-0.1646,-0.8108,-1.925,2.012,2.284,1.383
5.35,-0.4859,-0.7628,-1.922,2.056,2.38,1.441
5.37,-0.7452,-0.6886,-1.903,2.133,2.407,1.513
5.39,-0.8467,-0.6179,-1.827,2.231,2.369,1.597
5.4,-0.8737,-0.5498,-1.796,2.28,2.332,1.646
5.42,-0.8801,-0.4548,-1.724,2.358,2.255,1.729
5.44,-0.8779,-0.3263,-1.62,2.425,2.16,1.801
5.45,-0.8713,-0.1539,-1.565,2.463,2.089,1.842
5.47,-0.8604,0.06653,-1.48,2.521,1.998,1.91
5.49,-0.8374,0.3231,-1.422,2.545,1.985,1.972
5.51,-0.8015,0.5835,-1.452,2.547,1.984,2.03
5.52,-0.7487,0.7707,-1.487,2.546,1.984,2.068
5.53,-0.6783,0.86,-1.527,2.545,1.983,2.116
5.54,-0.609,0.8836,-1.567,2.523,1.984,2.159
5.56,-0.5404,0.8865,-1.635,2.468,1.984,2.219
5.57,-0.4647,0.8846,-1.661,2.433,1.983,2.241
5.58,-0.3778,0.8795,-1.671,2.399,1.983,2.262
5.59,-0.266,0.8734,-1.667,2.366,1.982,2.278
5.61,-0.1172,0.8636,-1.626,2.307,1.983,2.291
5.62,0.08748,0.8488,-1.611,2.268,1.983,2.273
5.64,0.3491,0.8237,-1.583,2.201,1.983,2.212
5.65,0.6186,0.7853,-1.581,2.165,1.984,2.138
5.67,0.7969,0.7303,-1.59,2.111,1.984,1.98
5.68,0.8683,0.6655,-1.599,2.089,1.984,1.88
5.7,0.8878,0.602,-1.637,2.049,1.984,1.684
5.71,0.8898,0.5387,-1.665,2.028,1.984,1.587
5.73,0.8817,0.3989,-1.72,1.996,1.983,1.425
5.75,0.8755,0.311,-1.706,1.978,1.984,1.301
5.77,0.8675,0.1976,-1.668,1.967,1.984,1.212
5.78,0.8564,0.04374,-1.657,1.963,1.984,1.175
5.79,0.84,-0.167,-1.655,1.958,1.984,1.144
5.81,0.8142,-0.4293,-1.654,1.95,1.984,1.101
5.82,0.7738,-0.6745,-1.651,1.948,1.984,1.094
5.84,0.7184,-0.8181,-1.657,1.948,1.984,1.096
5.86,0.6566,-0.8708,-1.667,1.947,1.983,1.117
5.87,0.595,-0.8838,-1.676,1.939,1.984,1.135
5.89,0.5338,-0.884,-1.706,1.928,1.985,1.167
5.91,0.4698,-0.8803,-1.762,1.925,1.993,1.198
5.93,0.3979,-0.875,-1.848,1.93,2.008,1.227
5.94,0.3115,-0.8684,-1.892,1.936,2.026,1.245
5.96,0.2002,-0.8599,-1.925,1.957,2.054,1.278
5.97,0.03053,-0.843,-1.925,1.968,2.094,1.301
5.99,-0.233,-0.8102,-1.925,1.988,2.197,1.346
6.01,-0.5384,-0.7634,-1.924,2.02,2.313,1.401
6.02,-0.766,-0.693,-1.914,2.071,2.34,1.448
6.04,-0.8555,-0.6155,-1.927,2.184,2.336,1.546
6.06,-0.8769,-0.5419,-1.925,2.291,2.282,1.641
6.08,-0.8816,-0.4355,-1.903,2.368,2.218,1.726
6.09,-0.8787,-0.2871,-1.878,2.409,2.162,1.771
6.11,-0.8709,-0.09267,-1.778,2.476,2.053,1.847
6.13,-0.8586,0.1443,-1.631,2.529,1.991,1.915
6.14,-0.8354,0.4005,-1.574,2.542,1.986,1.951
6.16,-0.7984,0.6356,-1.524,2.546,1.984,2.016
6.18,-0.7466,0.7898,-1.507,2.545,1.984,2.078
6.2,-0.6804,0.8618,-1.508,2.546,1.984,2.147
6.22,-0.6072,0.8859,-1.51,2.523,1.984,2.211
6.23,-0.5335,0.8888,-1.518,2.485,1.984,2.232
6.25,-0.4551,0.8854,-1.505,2.421,1.983,2.266
6.27,-0.362,0.8803,-1.454,2.369,1.982,2.293
6.28,-0.2453,0.8726,-1.422,2.342,1.983,2.303
6.3,-0.08892,0.8618,-1.366,2.293,1.984,2.308
6.32,0.126,0.8458,-1.326,2.239,1.984,2.286
6.34,0.3996,0.8206,-1.29,2.181,1.983,2.224
6.35,0.6635,0.7806,-1.275,2.148,1.983,2.147
6.36,0.8202,0.7245,-1.257,2.121,1.983,2.049
6.38,0.8767,0.661,-1.227,2.08,1.984,1.859
6.39,0.8901,0.5979,-1.228,2.055,1.984,1.759
6.41,0.8903,0.5355,-1.267,2.016,1.984,1.567
6.42,0.8867,0.4702,-1.295,2.001,1.984,1.482
6.44,0.8816,0.397,-1.349,1.98,1.984,1.35
6.45,0.8753,0.3085,-1.374,1.974,1.984,1.294
6.47,0.8672,0.1943,-1.417,1.965,1.984,1.207
6.48,0.8561,0.03925,-1.438,1.96,1.984,1.171
6.5,0.8395,-0.173,-1.48,1.953,1.984,1.116
6.52,0.8134,-0.436,-1.524,1.947,1.984,1.083
6.54,0.7725,-0.6795,-1.567,1.944,1.983,1.071
6.55,0.7169,-0.8202,-1.584,1.945,1.983,1.08
6.57,0.655,-0.8715,-1.617,1.945,1.983,1.105
6.59,0.5935,-0.8839,-1.656,1.937,1.984,1.136
6.61,0.5324,-0.884,-1.71,1.926,1.985,1.167
6.62,0.4683,-0.8802,-1.739,1.926,1.991,1.186
6.64,0.3963,-0.8749,-1.809,1.931,2.006,1.219
6.65,0.3093,-0.8682,-1.848,1.938,2.024,1.239
6.67,0.1974,-0.8597,-1.932,1.952,2.063,1.274
6.69,0.04554,-0.8479,-1.926,1.975,2.117,1.309
6.7,-0.1622,-0.8305,-1.925,1.988,2.177,1.336
6.72,-0.4217,-0.8031,-1.925,2.019,2.296,1.389
6.73,-0.6669,-0.76,-1.917,2.067,2.33,1.436
6.75,-0.8132,-0.7,-1.926,2.179,2.335,1.532
6.77,-0.8683,-0.6286,-1.925,2.3,2.28,1.629
6.79,-0.8817,-0.5528,-1.925,2.395,2.216,1.717
6.81,-0.8811,-0.4718,-1.925,2.48,2.117,1.803
6.82,-0.8758,-0.3797,-1.925,2.514,2.045,1.857
6.84,-0.8676,-0.2681,-1.925,2.543,1.99,1.945
6.86,-0.8573,-0.1179,-1.925,2.546,1.984,2.028
6.88,-0.8448,0.09081,-1.925,2.547,1.984,2.106
6.9,-0.8268,0.3497,-1.925,2.543,1.985,2.175
6.91,-0.7988,0.597,-1.925,2.511,1.987,2.198
6.93,-0.7602,0.7584,-1.925,2.454,1.985,2.236
6.95,-0.71,0.8381,-1.925,2.406,1.985,2.266
6.97,-0.6499,0.8726,-1.925,2.376,1.985,2.293
6.99,-0.5835,0.8847,-1.925,2.355,1.985,2.317
7.0,-0.5073,0.8879,-1.925,2.35,1.985,2.328
7.02,-0.4233,0.8843,-1.925,2.339,1.985,2.346
7.03,-0.323,0.8779,-1.925,2.332,1.984,2.354
7.04,-0.1939,0.8691,-1.914,2.324,1.983,2.362
7.06,-0.01805,0.8568,-1.84,2.307,1.983,2.369
7.08,0.2208,0.838,-1.75,2.29,1.984,2.368
7.1,0.5033,0.808,-1.686,2.265,1.984,2.357
7.11,0.7356,0.7617,-1.677,2.24,1.984,2.332
7.13,0.8491,0.7015,-1.687,2.188,1.984,2.267
7.15,0.8843,0.6377,-1.714,2.136,1.984,2.164
7.17,0.891,0.5752,-1.732,2.092,1.984,2.024
7.18,0.8893,0.5122,-1.741,2.076,1.984,1.924
7.2,0.885,0.4447,-1.763,2.045,1.984,1.731
7.22,0.8795,0.3669,-1.81,2.013,1.984,1.554
7.23,0.8726,0.2705,-1.839,1.998,1.984,1.474
7.25,0.8636,0.1433,-1.892,1.978,1.984,1.348
7.26,0.8508,-0.03114,-1.913,1.972,1.984,1.294
7.28,0.8313,-0.2653,-1.914,1.962,1.984,1.21
7.3,0.8004,-0.5329,-1.875,1.954,1.984,1.148
