Time (s),sf1 (User unit),sf2 (User unit),sf3 (User unit),sf4 (User unit),sf5 (User unit),sf6 (User unit)
15.580,+7.330e-02,+1.012e-01,+1.291e-01,+6.876e-02,+9.483e-02,+1.187e-01
15.590,+7.550e-02,+1.016e-01,+1.277e-01,+6.853e-02,+9.124e-02,+1.166e-01
15.600,+7.688e-02,+1.018e-01,+1.268e-01,+6.834e-02,+8.911e-02,+1.153e-01
15.610,+7.777e-02,+1.021e-01,+1.326e-01,+6.817e-02,+8.783e-02,+1.145e-01
15.620,Null,Null,Null,Null,Null,Null
15.630,+7.840e-02,+1.024e-01,+1.360e-01,+6.802e-02,+8.702e-02,+1.140e-01
15.640,+7.888e-02,+9.619e-02,+1.380e-01,+6.787e-02,+8.649e-02,+1.135e-01
15.650,Null,Null,Null,Null,Null,Null
15.660,+7.926e-02,+9.260e-02,+1.392e-01,+6.773e-02,+8.611e-02,+1.196e-01
15.670,Null,Null,Null,Null,Null,Null
15.680,+7.320e-02,+9.688e-02,+1.399e-01,+7.399e-02,+9.222e-02,+1.231e-01
15.690,+6.969e-02,+9.941e-02,+1.404e-01,+7.767e-02,+9.580e-02,+1.252e-01
15.700,Null,Null,Null,Null,Null,Null
15.710,+6.763e-02,+1.010e-01,+1.407e-01,+7.989e-02,+9.794e-02,+1.265e-01
15.720,Null,Null,Null,Null,Null,Null
15.730,+6.640e-02,+1.019e-01,+1.410e-01,+8.126e-02,+9.926e-02,+1.209e-01
15.740,+6.564e-02,+1.026e-01,+1.412e-01,+7.576e-02,+1.001e-01,+1.176e-01
15.750,+6.516e-02,+1.030e-01,+1.414e-01,+7.896e-02,+1.007e-01,+1.156e-01
15.760,Null,Null,Null,Null,Null,Null
15.770,+6.482e-02,+1.034e-01,+1.415e-01,+8.090e-02,+1.011e-01,+1.144e-01
15.780,+6.458e-02,+9.730e-02,+1.417e-01,+8.211e-02,+1.015e-01,+1.136e-01
15.790,Null,Null,Null,Null,Null,Null
15.800,+6.438e-02,+9.375e-02,+1.418e-01,+8.292e-02,+1.017e-01,+1.130e-01
15.810,+6.422e-02,+9.804e-02,+1.420e-01,+7.709e-02,+1.020e-01,+1.126e-01
15.820,Null,Null,Null,Null,Null,Null
15.830,+6.407e-02,+1.006e-01,+1.421e-01,+7.371e-02,+9.585e-02,+1.123e-01
15.840,Null,Null,Null,Null,Null,Null
15.850,+6.393e-02,+1.021e-01,+1.423e-01,+7.172e-02,+9.227e-02,+1.120e-01
15.860,+6.379e-02,+1.031e-01,+1.424e-01,+7.693e-02,+9.015e-02,+1.182e-01
15.870,Null,Null,Null,Null,Null,Null
15.880,+6.366e-02,+1.038e-01,+1.426e-01,+8.001e-02,+8.887e-02,+1.217e-01
15.890,+6.353e-02,+1.042e-01,+1.427e-01,+8.188e-02,+8.806e-02,+1.238e-01
15.900,Null,Null,Null,Null,Null,Null
15.910,+6.340e-02,+1.046e-01,+1.429e-01,+8.305e-02,+9.393e-02,+1.251e-01
15.920,Null,Null,Null,Null,Null,Null
15.930,+6.327e-02,+1.049e-01,+1.430e-01,+7.744e-02,+9.737e-02,+1.195e-01
15.940,+6.315e-02,+1.051e-01,+1.431e-01,+7.417e-02,+9.942e-02,+1.162e-01
15.950,Null,Null,Null,Null,Null,Null
15.960,+6.302e-02,+1.054e-01,+1.433e-01,+7.225e-02,+1.007e-01,+1.143e-01
15.970,+6.289e-02,+1.056e-01,+1.434e-01,+7.110e-02,+1.015e-01,+1.131e-01
15.980,Null,Null,Null,Null,Null,Null
15.990,+6.277e-02,+1.058e-01,+1.436e-01,+7.678e-02,+1.021e-01,+1.187e-01
16.000,+6.264e-02,+1.061e-01,+1.437e-01,+8.013e-02,+1.025e-01,+1.219e-01
16.010,+6.252e-02,+9.988e-02,+1.438e-01,+8.215e-02,+1.028e-01,+1.175e-01
16.020,Null,Null,Null,Null,Null,Null
16.030,+6.239e-02,+1.027e-01,+1.440e-01,+8.341e-02,+1.031e-01,+1.212e-01
16.040,Null,Null,Null,Null,Null,Null
16.050,+6.227e-02,+1.044e-01,+1.441e-01,+8.425e-02,+1.034e-01,+1.235e-01
16.060,+6.214e-02,+1.054e-01,+1.443e-01,+7.843e-02,+9.721e-02,+1.248e-01
16.070,Null,Null,Null,Null,Null,Null
16.080,+6.202e-02,+1.061e-01,+1.444e-01,+7.505e-02,+9.362e-02,+1.256e-01
16.090,Null,Null,Null,Null,Null,Null
16.100,+6.190e-02,+1.066e-01,+1.445e-01,+7.307e-02,+9.150e-02,+1.262e-01
16.110,+6.177e-02,+1.006e-01,+1.447e-01,+7.188e-02,+9.021e-02,+1.266e-01
16.120,Null,Null,Null,Null,Null,Null
16.130,+6.805e-02,+9.705e-02,+1.448e-01,+7.114e-02,+8.941e-02,+1.269e-01
16.140,+6.534e-02,+9.497e-02,+1.450e-01,+7.066e-02,+8.887e-02,+1.271e-01
16.150,Null,Null,Null,Null,Null,Null
16.160,+6.375e-02,+9.370e-02,+1.451e-01,+7.032e-02,+8.849e-02,+1.273e-01
16.170,Null,Null,Null,Null,Null,Null
16.180,+6.279e-02,+9.290e-02,+1.452e-01,+7.007e-02,+8.819e-02,+1.275e-01
16.190,+6.859e-02,+9.237e-02,+1.454e-01,+6.987e-02,+8.795e-02,+1.277e-01
16.200,Null,Null,Null,Null,Null,Null
16.210,+7.201e-02,+9.198e-02,+1.455e-01,+6.969e-02,+8.774e-02,+1.279e-01
16.220,Null,Null,Null,Null,Null,Null
16.230,+6.768e-02,+9.168e-02,+1.456e-01,+6.953e-02,+8.754e-02,+1.281e-01
16.240,+7.156e-02,+9.144e-02,+1.458e-01,+6.938e-02,+8.735e-02,+1.282e-01
16.250,Null,Null,Null,Null,Null,Null
16.260,+7.389e-02,+9.122e-02,+1.459e-01,+6.923e-02,+8.717e-02,+1.284e-01
16.270,+7.533e-02,+9.101e-02,+1.461e-01,+7.549e-02,+8.699e-02,+1.286e-01
16.280,Null,Null,Null,Null,Null,Null
16.290,+7.627e-02,+9.082e-02,+1.462e-01,+7.277e-02,+8.682e-02,+1.288e-01
16.300,+7.053e-02,+9.063e-02,+1.463e-01,+7.116e-02,+8.664e-02,+1.289e-01
16.310,Null,Null,Null,Null,Null,Null
16.320,+7.360e-02,+9.044e-02,+1.465e-01,+7.018e-02,+8.647e-02,+1.291e-01
16.330,+7.547e-02,+9.026e-02,+1.466e-01,+6.957e-02,+8.629e-02,+1.293e-01
16.340,Null,Null,Null,Null,Null,Null
16.350,+7.665e-02,+9.008e-02,+1.467e-01,+7.556e-02,+8.612e-02,+1.294e-01
16.360,Null,Null,Null,Null,Null,Null
16.370,+7.744e-02,+8.990e-02,+1.469e-01,+7.908e-02,+8.595e-02,+1.296e-01
16.380,+7.160e-02,+8.972e-02,+1.470e-01,+8.120e-02,+8.578e-02,+1.298e-01
16.390,Null,Null,Null,Null,Null,Null
16.400,+6.822e-02,+8.954e-02,+1.471e-01,+8.253e-02,+8.561e-02,+1.299e-01
16.410,+7.264e-02,+8.936e-02,+1.473e-01,+8.339e-02,+8.543e-02,+1.301e-01
16.420,Null,Null,Null,Null,Null,Null
16.430,+7.528e-02,+8.918e-02,+1.474e-01,+8.399e-02,+8.526e-02,+1.303e-01
16.440,Null,Null,Null,Null,Null,Null
16.450,+7.690e-02,+8.900e-02,+1.475e-01,+7.805e-02,+8.509e-02,+1.305e-01
16.460,+7.793e-02,+8.882e-02,+1.413e-01,+7.460e-02,+8.492e-02,+1.306e-01
16.470,Null,Null,Null,Null,Null,Null
16.480,+7.864e-02,+9.505e-02,+1.376e-01,+7.258e-02,+8.475e-02,+1.308e-01
16.490,Null,Null,Null,Null,Null,Null
16.500,+7.916e-02,+9.229e-02,+1.354e-01,+7.136e-02,+8.458e-02,+1.310e-01
16.510,+7.957e-02,+9.064e-02,+1.404e-01,+7.701e-02,+8.441e-02,+1.311e-01
16.520,Null,Null,Null,Null,Null,Null
16.530,+7.992e-02,+8.962e-02,+1.433e-01,+8.034e-02,+9.064e-02,+1.313e-01
16.540,+8.024e-02,+8.897e-02,+1.450e-01,+8.235e-02,+9.430e-02,+1.314e-01
16.550,Null,Null,Null,Null,Null,Null
16.560,+8.053e-02,+9.492e-02,+1.461e-01,+8.360e-02,+9.008e-02,+1.316e-01
16.570,+8.081e-02,+9.841e-02,+1.467e-01,+8.443e-02,+8.760e-02,+1.318e-01
16.580,Null,Null,Null,Null,Null,Null
16.590,+8.109e-02,+1.005e-01,+1.471e-01,+8.501e-02,+8.611e-02,+1.319e-01
16.600,Null,Null,Null,Null,Null,Null
16.610,+8.136e-02,+1.018e-01,+1.474e-01,+7.905e-02,+9.159e-02,+1.321e-01
16.620,+8.162e-02,+1.026e-01,+1.477e-01,+7.560e-02,+9.482e-02,+1.323e-01
16.630,Null,Null,Null,Null,Null,Null
16.640,+8.189e-02,+1.032e-01,+1.479e-01,+7.996e-02,+9.675e-02,+1.324e-01
16.650,+8.216e-02,+1.036e-01,+1.480e-01,+8.257e-02,+9.795e-02,+1.326e-01
16.660,Null,Null,Null,Null,Null,Null
16.670,+8.242e-02,+1.039e-01,+1.482e-01,+8.416e-02,+9.874e-02,+1.328e-01
16.680,Null,Null,Null,Null,Null,Null
16.690,+8.268e-02,+9.780e-02,+1.483e-01,+8.517e-02,+9.928e-02,+1.329e-01
16.700,+7.655e-02,+9.424e-02,+1.484e-01,+8.586e-02,+9.969e-02,+1.331e-01
16.710,Null,Null,Null,Null,Null,Null
16.720,+7.939e-02,+9.213e-02,+1.486e-01,+8.637e-02,+1.000e-01,+1.332e-01
16.730,+8.112e-02,+9.085e-02,+1.487e-01,+8.036e-02,+9.391e-02,+1.334e-01
16.740,Null,Null,Null,Null,Null,Null
16.750,+8.222e-02,+9.004e-02,+1.488e-01,+7.688e-02,+9.035e-02,+1.336e-01
16.760,Null,Null,Null,Null,Null,Null
16.770,+8.296e-02,+8.951e-02,+1.490e-01,+8.123e-02,+8.825e-02,+1.337e-01
16.780,+8.349e-02,+9.553e-02,+1.491e-01,+8.382e-02,+8.698e-02,+1.339e-01
16.790,Null,Null,Null,Null,Null,Null
16.800,+8.391e-02,+9.905e-02,+1.492e-01,+8.540e-02,+8.618e-02,+1.341e-01
16.810,+8.426e-02,+1.012e-01,+1.494e-01,+8.642e-02,+8.565e-02,+1.342e-01
16.820,Null,Null,Null,Null,Null,Null
16.830,+7.817e-02,+1.025e-01,+1.495e-01,+8.070e-02,+9.168e-02,+1.344e-01
16.840,Null,Null,Null,Null,Null,Null
16.850,+7.464e-02,+1.033e-01,+1.432e-01,+7.738e-02,+9.521e-02,+1.345e-01
16.860,+7.256e-02,+1.039e-01,+1.395e-01,+7.543e-02,+9.732e-02,+1.347e-01
16.870,Null,Null,Null,Null,Null,Null
16.880,+7.132e-02,+1.043e-01,+1.373e-01,+7.425e-02,+9.862e-02,+1.348e-01
16.890,+7.055e-02,+1.046e-01,+1.423e-01,+7.351e-02,+9.946e-02,+1.286e-01
16.900,Null,Null,Null,Null,Null,Null
16.910,+7.006e-02,+1.049e-01,+1.453e-01,+7.303e-02,+1.000e-01,+1.249e-01
16.920,Null,Null,Null,Null,Null,Null
16.930,+6.971e-02,+1.051e-01,+1.470e-01,+7.270e-02,+1.005e-01,+1.228e-01
16.940,+6.946e-02,+1.054e-01,+1.480e-01,+7.244e-02,+1.008e-01,+1.214e-01
16.950,Null,Null,Null,Null,Null,Null
16.960,+6.925e-02,+1.056e-01,+1.487e-01,+7.224e-02,+1.011e-01,+1.269e-01
16.970,+6.908e-02,+1.058e-01,+1.491e-01,+7.206e-02,+9.496e-02,+1.301e-01
16.980,Null,Null,Null,Null,Null,Null
16.990,+6.892e-02,+1.061e-01,+1.494e-01,+7.189e-02,+9.138e-02,+1.321e-01
17.000,Null,Null,Null,Null,Null,Null
17.010,+6.877e-02,+1.063e-01,+1.496e-01,+7.174e-02,+9.567e-02,+1.332e-01
17.020,+6.862e-02,+1.065e-01,+1.498e-01,+7.159e-02,+9.821e-02,+1.339e-01
17.030,Null,Null,Null,Null,Null,Null
17.040,+6.848e-02,+1.003e-01,+1.499e-01,+7.144e-02,+9.976e-02,+1.344e-01
17.050,+6.834e-02,+9.670e-02,+1.501e-01,+7.130e-02,+1.007e-01,+1.348e-01
17.060,Null,Null,Null,Null,Null,Null
17.070,+6.820e-02,+9.456e-02,+1.502e-01,+7.115e-02,+1.014e-01,+1.286e-01
17.080,Null,Null,Null,Null,Null,Null
17.090,+6.807e-02,+9.327e-02,+1.504e-01,+7.101e-02,+1.019e-01,+1.250e-01
17.100,+6.793e-02,+9.885e-02,+1.505e-01,+7.087e-02,+9.582e-02,+1.293e-01
17.110,Null,Null,Null,Null,Null,Null
17.120,+6.779e-02,+1.021e-01,+1.506e-01,+7.073e-02,+9.870e-02,+1.317e-01
17.130,+6.766e-02,+1.041e-01,+1.507e-01,+7.058e-02,+1.004e-01,+1.332e-01
17.140,Null,Null,Null,Null,Null,Null
17.150,+6.752e-02,+1.053e-01,+1.509e-01,+7.044e-02,+1.015e-01,+1.341e-01
17.160,Null,Null,Null,Null,Null,Null
17.170,+7.379e-02,+1.061e-01,+1.446e-01,+7.030e-02,+1.022e-01,+1.347e-01
17.180,+7.107e-02,+1.066e-01,+1.409e-01,+7.016e-02,+1.027e-01,+1.351e-01
17.190,Null,Null,Null,Null,Null,Null
17.200,+6.947e-02,+1.070e-01,+1.387e-01,+7.002e-02,+1.031e-01,+1.354e-01
17.210,+6.849e-02,+1.073e-01,+1.437e-01,+7.628e-02,+1.034e-01,+1.357e-01
17.220,Null,Null,Null,Null,Null,Null
17.230,+6.788e-02,+1.076e-01,+1.466e-01,+7.356e-02,+1.037e-01,+1.359e-01
17.240,Null,Null,Null,Null,Null,Null
17.250,+6.747e-02,+1.014e-01,+1.483e-01,+7.195e-02,+1.040e-01,+1.361e-01
17.260,+7.358e-02,+9.786e-02,+1.494e-01,+7.737e-02,+1.042e-01,+1.362e-01
17.270,Null,Null,Null,Null,Null,Null
17.280,+7.718e-02,+9.574e-02,+1.500e-01,+8.057e-02,+1.044e-01,+1.364e-01
17.290,+7.934e-02,+1.008e-01,+1.504e-01,+8.251e-02,+9.826e-02,+1.365e-01
17.300,Null,Null,Null,Null,Null,Null
17.310,+8.069e-02,+1.038e-01,+1.507e-01,+8.372e-02,+9.466e-02,+1.367e-01
17.320,Null,Null,Null,Null,Null,Null
17.330,+7.517e-02,+1.057e-01,+1.509e-01,+8.453e-02,+9.253e-02,+1.369e-01
17.340,+7.197e-02,+1.068e-01,+1.511e-01,+8.509e-02,+9.124e-02,+1.370e-01
17.350,Null,Null,Null,Null,Null,Null
17.360,+7.648e-02,+1.075e-01,+1.449e-01,+8.553e-02,+9.683e-02,+1.372e-01
17.370,+7.917e-02,+1.080e-01,+1.476e-01,+7.949e-02,+1.001e-01,+1.373e-01
17.380,Null,Null,Null,Null,Null,Null
17.390,+8.081e-02,+1.084e-01,+1.492e-01,+8.238e-02,+1.021e-01,+1.311e-01
17.400,Null,Null,Null,Null,Null,Null
17.410,+8.186e-02,+1.087e-01,+1.502e-01,+8.414e-02,+1.033e-01,+1.274e-01
17.420,+7.617e-02,+1.090e-01,+1.508e-01,+8.525e-02,+1.041e-01,+1.252e-01
17.430,Null,Null,Null,Null,Null,Null
17.440,+7.287e-02,+1.092e-01,+1.512e-01,+8.600e-02,+1.046e-01,+1.239e-01
17.450,+7.733e-02,+1.094e-01,+1.515e-01,+8.653e-02,+9.861e-02,+1.230e-01
17.460,Null,Null,Null,Null,Null,Null
17.470,+7.999e-02,+1.096e-01,+1.453e-01,+8.054e-02,+1.015e-01,+1.224e-01
17.480,Null,Null,Null,Null,Null,Null
17.490,+8.161e-02,+1.099e-01,+1.480e-01,+7.707e-02,+1.033e-01,+1.219e-01
17.500,+8.265e-02,+1.101e-01,+1.497e-01,+7.502e-02,+1.044e-01,+1.216e-01
17.510,Null,Null,Null,Null,Null,Null
17.520,+8.335e-02,+1.103e-01,+1.506e-01,+8.020e-02,+1.051e-01,+1.213e-01
17.530,+8.386e-02,+1.105e-01,+1.512e-01,+8.325e-02,+1.056e-01,+1.274e-01
17.540,Null,Null,Null,Null,Null,Null
17.550,+8.427e-02,+1.107e-01,+1.516e-01,+8.511e-02,+1.059e-01,+1.309e-01
17.560,+8.461e-02,+1.109e-01,+1.519e-01,+8.627e-02,+1.063e-01,+1.330e-01
17.570,+8.491e-02,+1.111e-01,+1.521e-01,+8.704e-02,+1.065e-01,+1.343e-01
17.580,Null,Null,Null,Null,Null,Null
17.590,+7.880e-02,+1.113e-01,+1.523e-01,+8.119e-02,+1.068e-01,+1.287e-01
17.600,Null,Null,Null,Null,Null,Null
17.610,+7.525e-02,+1.115e-01,+1.525e-01,+7.779e-02,+1.070e-01,+1.254e-01
17.620,+7.317e-02,+1.117e-01,+1.526e-01,+7.579e-02,+1.072e-01,+1.234e-01
17.630,Null,Null,Null,Null,Null,Null
17.640,+7.192e-02,+1.055e-01,+1.527e-01,+7.459e-02,+1.074e-01,+1.221e-01
17.650,+7.115e-02,+1.019e-01,+1.529e-01,+7.384e-02,+1.077e-01,+1.213e-01
17.660,Null,Null,Null,Null,Null,Null
17.670,+7.065e-02,+1.062e-01,+1.530e-01,+7.335e-02,+1.079e-01,+1.208e-01
17.680,Null,Null,Null,Null,Null,Null
17.690,+7.031e-02,+1.087e-01,+1.531e-01,+7.301e-02,+1.081e-01,+1.203e-01
17.700,+7.005e-02,+1.102e-01,+1.532e-01,+7.275e-02,+1.019e-01,+1.200e-01
17.710,Null,Null,Null,Null,Null,Null
17.720,+6.984e-02,+1.112e-01,+1.470e-01,+7.894e-02,+9.829e-02,+1.197e-01
17.730,+6.967e-02,+1.118e-01,+1.497e-01,+8.258e-02,+9.615e-02,+1.258e-01
17.740,Null,Null,Null,Null,Null,Null
17.750,+6.950e-02,+1.122e-01,+1.513e-01,+8.476e-02,+1.013e-01,+1.294e-01
17.760,Null,Null,Null,Null,Null,Null
17.770,+6.935e-02,+1.062e-01,+1.522e-01,+8.612e-02,+1.043e-01,+1.315e-01
17.780,+6.921e-02,+1.026e-01,+1.528e-01,+8.700e-02,+1.061e-01,+1.328e-01
17.790,Null,Null,Null,Null,Null,Null
17.800,+6.907e-02,+1.005e-01,+1.532e-01,+8.761e-02,+1.072e-01,+1.335e-01
17.810,+6.892e-02,+9.926e-02,+1.535e-01,+8.806e-02,+1.079e-01,+1.341e-01
17.820,Null,Null,Null,Null,Null,Null
17.830,+6.879e-02,+9.844e-02,+1.537e-01,+8.843e-02,+1.084e-01,+1.344e-01
17.840,Null,Null,Null,Null,Null,Null
17.850,+6.865e-02,+9.789e-02,+1.539e-01,+8.235e-02,+1.088e-01,+1.347e-01
17.860,+6.851e-02,+9.750e-02,+1.540e-01,+7.881e-02,+1.091e-01,+1.285e-01
17.870,Null,Null,Null,Null,Null,Null
17.880,+6.837e-02,+9.719e-02,+1.542e-01,+7.674e-02,+1.093e-01,+1.249e-01
17.890,+6.824e-02,+9.693e-02,+1.543e-01,+7.549e-02,+1.096e-01,+1.227e-01
17.900,Null,Null,Null,Null,Null,Null
17.910,+6.810e-02,+9.670e-02,+1.544e-01,+7.472e-02,+1.098e-01,+1.214e-01
17.920,Null,Null,Null,Null,Null,Null
17.930,+6.796e-02,+9.648e-02,+1.545e-01,+7.421e-02,+1.100e-01,+1.269e-01
17.940,+6.783e-02,+1.027e-01,+1.546e-01,+7.386e-02,+1.102e-01,+1.301e-01
17.950,Null,Null,Null,Null,Null,Null
17.960,+6.769e-02,+1.063e-01,+1.548e-01,+8.000e-02,+1.105e-01,+1.321e-01
17.970,+6.756e-02,+1.085e-01,+1.549e-01,+8.360e-02,+1.043e-01,+1.332e-01
17.980,Null,Null,Null,Null,Null,Null
17.990,+6.742e-02,+1.098e-01,+1.550e-01,+8.577e-02,+1.007e-01,+1.339e-01
18.000,Null,Null,Null,Null,Null,Null
18.010,+6.729e-02,+1.042e-01,+1.551e-01,+8.711e-02,+1.049e-01,+1.344e-01
18.020,+6.715e-02,+1.009e-01,+1.552e-01,+8.798e-02,+1.074e-01,+1.348e-01
18.030,Null,Null,Null,Null,Null,Null
18.040,+6.702e-02,+9.901e-02,+1.554e-01,+8.218e-02,+1.026e-01,+1.350e-01
18.050,+6.688e-02,+9.782e-02,+1.555e-01,+7.882e-02,+9.969e-02,+1.352e-01
18.060,Null,Null,Null,Null,Null,Null
18.070,+6.675e-02,+9.706e-02,+1.556e-01,+7.683e-02,+9.798e-02,+1.354e-01
18.080,+6.662e-02,+9.655e-02,+1.557e-01,+7.564e-02,+9.692e-02,+1.356e-01
18.090,Null,Null,Null,Null,Null,Null
18.100,+6.648e-02,+9.617e-02,+1.558e-01,+7.489e-02,+9.623e-02,+1.358e-01
18.110,+6.635e-02,+9.588e-02,+1.559e-01,+7.441e-02,+1.022e-01,+1.359e-01
18.120,Null,Null,Null,Null,Null,Null
18.130,+6.622e-02,+9.562e-02,+1.561e-01,+7.406e-02,+1.056e-01,+1.361e-01
18.140,Null,Null,Null,Null,Null,Null
18.150,+6.608e-02,+9.540e-02,+1.562e-01,+8.021e-02,+1.077e-01,+1.363e-01
18.160,+6.595e-02,+9.519e-02,+1.563e-01,+8.382e-02,+1.090e-01,+1.364e-01
18.170,Null,Null,Null,Null,Null,Null
18.180,+6.582e-02,+9.499e-02,+1.564e-01,+8.598e-02,+1.098e-01,+1.366e-01
18.190,Null,Null,Null,Null,Null,Null
18.200,+6.569e-02,+9.479e-02,+1.565e-01,+8.732e-02,+1.039e-01,+1.367e-01
18.210,+6.556e-02,+1.010e-01,+1.566e-01,+8.179e-02,+1.005e-01,+1.369e-01
18.220,Null,Null,Null,Null,Null,Null
18.230,+7.183e-02,+1.046e-01,+1.568e-01,+8.498e-02,+9.847e-02,+1.370e-01
18.240,+7.551e-02,+1.068e-01,+1.569e-01,+8.690e-02,+9.723e-02,+1.372e-01
18.250,Null,Null,Null,Null,Null,Null
18.260,+7.773e-02,+1.081e-01,+1.570e-01,+8.810e-02,+9.644e-02,+1.373e-01
18.270,+7.911e-02,+1.089e-01,+1.571e-01,+8.890e-02,+9.591e-02,+1.375e-01
18.280,Null,Null,Null,Null,Null,Null
18.290,+8.001e-02,+1.095e-01,+1.572e-01,+8.946e-02,+9.553e-02,+1.376e-01
18.300,+8.064e-02,+1.099e-01,+1.573e-01,+8.988e-02,+9.523e-02,+1.378e-01
18.310,Null,Null,Null,Null,Null,Null
18.320,+8.111e-02,+1.103e-01,+1.574e-01,+9.023e-02,+9.497e-02,+1.379e-01
18.330,+8.149e-02,+1.105e-01,+1.575e-01,+9.053e-02,+9.475e-02,+1.381e-01
18.340,Null,Null,Null,Null,Null,Null
18.350,+8.182e-02,+1.108e-01,+1.577e-01,+9.081e-02,+9.454e-02,+1.383e-01
18.360,+8.212e-02,+1.110e-01,+1.578e-01,+9.108e-02,+9.434e-02,+1.384e-01
18.370,Null,Null,Null,Null,Null,Null
18.380,+8.241e-02,+1.112e-01,+1.579e-01,+9.133e-02,+9.414e-02,+1.386e-01
18.390,+8.269e-02,+1.114e-01,+1.516e-01,+9.159e-02,+9.395e-02,+1.323e-01
18.400,Null,Null,Null,Null,Null,Null
18.410,+8.296e-02,+1.052e-01,+1.479e-01,+9.183e-02,+1.002e-01,+1.286e-01
18.420,Null,Null,Null,Null,Null,Null
18.430,+8.322e-02,+1.016e-01,+1.457e-01,+9.208e-02,+9.739e-02,+1.264e-01
18.440,+8.348e-02,+9.948e-02,+1.443e-01,+9.232e-02,+9.573e-02,+1.251e-01
18.450,Null,Null,Null,Null,Null,Null
18.460,+8.375e-02,+1.046e-01,+1.497e-01,+9.257e-02,+9.471e-02,+1.242e-01
18.470,Null,Null,Null,Null,Null,Null
18.480,+8.401e-02,+1.076e-01,+1.529e-01,+9.281e-02,+9.404e-02,+1.236e-01
18.490,+7.787e-02,+1.094e-01,+1.548e-01,+9.305e-02,+9.358e-02,+1.231e-01
18.500,+7.431e-02,+1.105e-01,+1.559e-01,+9.330e-02,+9.324e-02,+1.228e-01
18.510,+7.862e-02,+1.112e-01,+1.502e-01,+9.354e-02,+9.296e-02,+1.225e-01
18.520,Null,Null,Null,Null,Null,Null
18.530,+8.119e-02,+1.117e-01,+1.468e-01,+9.378e-02,+9.273e-02,+1.222e-01
18.540,+8.276e-02,+1.121e-01,+1.447e-01,+9.402e-02,+9.251e-02,+1.283e-01
18.550,Null,Null,Null,Null,Null,Null
18.560,+8.377e-02,+1.060e-01,+1.434e-01,+9.426e-02,+9.231e-02,+1.319e-01
18.570,+8.446e-02,+1.024e-01,+1.490e-01,+9.450e-02,+9.212e-02,+1.340e-01
18.580,Null,Null,Null,Null,Null,Null
18.590,+8.496e-02,+1.067e-01,+1.522e-01,+9.474e-02,+9.193e-02,+1.352e-01
18.600,+7.896e-02,+1.092e-01,+1.541e-01,+9.498e-02,+9.174e-02,+1.360e-01
18.610,Null,Null,Null,Null,Null,Null
18.620,+7.547e-02,+1.108e-01,+1.488e-01,+9.521e-02,+9.796e-02,+1.365e-01
18.630,+7.343e-02,+1.117e-01,+1.456e-01,+8.905e-02,+1.016e-01,+1.369e-01
18.640,Null,Null,Null,Null,Null,Null
18.650,+7.860e-02,+1.123e-01,+1.437e-01,+8.547e-02,+1.038e-01,+1.372e-01
18.660,+8.166e-02,+1.128e-01,+1.425e-01,+8.336e-02,+1.051e-01,+1.374e-01
18.670,Null,Null,Null,Null,Null,Null
18.680,+8.351e-02,+1.067e-01,+1.417e-01,+8.208e-02,+9.953e-02,+1.376e-01
18.690,+8.468e-02,+1.032e-01,+1.411e-01,+8.769e-02,+9.629e-02,+1.378e-01
18.700,Null,Null,Null,Null,Null,Null
18.710,+8.546e-02,+1.075e-01,+1.407e-01,+9.099e-02,+9.436e-02,+1.379e-01
18.720,Null,Null,Null,Null,Null,Null
18.730,+8.601e-02,+1.100e-01,+1.403e-01,+9.297e-02,+9.318e-02,+1.381e-01
18.740,+8.643e-02,+1.116e-01,+1.400e-01,+9.420e-02,+9.243e-02,+1.382e-01
18.750,Null,Null,Null,Null,Null,Null
18.760,+8.678e-02,+1.125e-01,+1.397e-01,+8.860e-02,+9.192e-02,+1.384e-01
18.770,+8.069e-02,+1.132e-01,+1.394e-01,+8.534e-02,+9.796e-02,+1.385e-01
18.780,Null,Null,Null,Null,Null,Null
18.790,+8.356e-02,+1.072e-01,+1.391e-01,+8.342e-02,+1.015e-01,+1.387e-01
18.800,+8.530e-02,+1.037e-01,+1.388e-01,+8.225e-02,+1.036e-01,+1.324e-01
18.810,Null,Null,Null,Null,Null,Null
18.820,+8.640e-02,+1.081e-01,+1.385e-01,+8.151e-02,+1.049e-01,+1.288e-01
18.830,+8.714e-02,+1.106e-01,+1.382e-01,+8.102e-02,+1.057e-01,+1.266e-01
18.840,Null,Null,Null,Null,Null,Null
18.850,+8.766e-02,+1.122e-01,+1.444e-01,+8.068e-02,+1.063e-01,+1.252e-01
18.860,+8.807e-02,+1.131e-01,+1.415e-01,+8.041e-02,+1.067e-01,+1.243e-01
18.870,Null,Null,Null,Null,Null,Null
18.880,+8.841e-02,+1.138e-01,+1.397e-01,+8.019e-02,+1.070e-01,+1.237e-01
18.890,+8.232e-02,+1.142e-01,+1.386e-01,+7.999e-02,+1.073e-01,+1.233e-01
18.900,Null,Null,Null,Null,Null,Null
18.910,+7.878e-02,+1.145e-01,+1.379e-01,+7.981e-02,+1.076e-01,+1.229e-01
18.920,Null,Null,Null,Null,Null,Null
18.930,+8.309e-02,+1.148e-01,+1.373e-01,+7.964e-02,+1.078e-01,+1.226e-01
18.940,+8.566e-02,+1.151e-01,+1.369e-01,+7.948e-02,+1.080e-01,+1.287e-01
