Time (s),fs1 (User unit),fs2 (User unit),fs3 (User unit),fs4 (User unit),fs5 (User unit),fs6 (User unit)
36.609999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
36.619999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.629999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.639999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.649999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.659999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.669999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.679999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.689999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.699999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
36.709999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.719999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.729999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.739999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.749999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.759999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.769999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
36.779999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
36.789999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
36.799999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
36.809999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.819999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.829999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.839999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.849999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.859999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
36.869999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
36.879999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.889999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
36.899999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
36.909999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
36.919999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.929999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.939999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
36.949999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.959999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
36.969999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.979999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
36.989999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
36.999999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.009999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.019999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.029999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.039999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.049999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.059999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.069999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.079999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.089999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.099999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.109999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.119999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.129999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.139999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.149999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.159999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.169999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.179999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.189999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.199999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.209999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.219999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.229999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.239999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.249999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.259999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.269999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.279999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.289999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.299999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.309999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.319999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.329999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.339999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.349999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.359999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.369999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.379999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.389999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.399999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.409999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.419999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.429999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.439999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.449999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.459999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.469999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.479999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.489999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.499999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.509999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.519999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.529999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.539999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.549999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.559999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.569999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.579999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.589999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.599999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.609999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.619999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.629999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.639999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.649999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.659999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.669999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.679999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.689999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.699999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.709999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.719999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.729999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.739999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.749999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.759999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.769999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.779999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.789999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.799999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.809999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.819999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.829999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.839999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
37.849999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
37.859999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.869999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.879999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.889999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.899999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.909999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.919999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
37.929999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
37.939999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.949999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
37.959999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.969999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.979999,+1.000e+00,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
37.989999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
37.999999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.009999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.019999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.029999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.039999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.049999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.059999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.069999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.079999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.089999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.099999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.109999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.119999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.129999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.139999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.149999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
38.159999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.169999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.179999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.189999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.199999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.209999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.219999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.229999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
38.239999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.249999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.259999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.269999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.279999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.289999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.299999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.309999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.319999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.329999,+1.000e+00,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.339999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.349999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.359999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.369999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.379999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.389999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.399999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.409999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.419999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.429999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.439999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.449999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.459999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.469999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.479999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.489999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
38.499999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.509999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.519999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.529999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.539999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.549999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.559999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.569999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.579999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.589999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.599999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.609999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.619999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.629999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.639999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.649999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.659999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.669999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.679999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.689999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.699999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
38.709999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.719999,0.0,+1.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.729999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.739999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.749999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
38.759999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.769999,+1.000e+00,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.779999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.789999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.799999,0.0,+1.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.809999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.819999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.829999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.839999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
38.849999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
38.859999,+1.000e+00,+2.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+6.500e+00
38.869999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.879999,0.0,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.889999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.899999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.909999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
38.919999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
38.929999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
38.939999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.949999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.959999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.969999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.979999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
38.989999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
38.999999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.009999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.019999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.029999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
39.039999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
39.049999,+1.000e+00,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
39.059999,0.0,+2.100e+00,+3.200e+00,+4.300e+00,+5.400e+00,+5.500e+00
39.069999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+5.500e+00
39.079999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
39.089999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.099999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
39.109999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.119999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.129999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.139999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.149999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.159999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
39.169999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+6.500e+00
39.179999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
39.189999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.199999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.209999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.219999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.229999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.239999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.249999,+1.000e+00,+2.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.259999,+1.000e+00,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.269999,0.0,+1.100e+00,+2.200e+00,+3.300e+00,+4.400e+00,+6.500e+00
39.279999,+1.000e+00,+1.100e+00,+3.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
39.289999,+1.000e+00,+1.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
39.299999,0.0,+2.100e+00,+2.200e+00,+4.300e+00,+4.400e+00,+5.500e+00
39.309999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.319999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+5.500e+00
39.329999,0.0,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
39.339999,0.0,+2.100e+00,+2.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
39.349999,+1.000e+00,+2.100e+00,+3.200e+00,+3.300e+00,+5.400e+00,+6.500e+00
