__time,/sim_ros_interface/topic/forwardModel/data[0],/sim_ros_interface/topic/forwardModel/data[10],/sim_ros_interface/topic/forwardModel/data[11],/sim_ros_interface/topic/forwardModel/data[12],/sim_ros_interface/topic/forwardModel/data[13],/sim_ros_interface/topic/forwardModel/data[14],/sim_ros_interface/topic/forwardModel/data[15],/sim_ros_interface/topic/forwardModel/data[16],/sim_ros_interface/topic/forwardModel/data[17],/sim_ros_interface/topic/forwardModel/data[18],/sim_ros_interface/topic/forwardModel/data[19],/sim_ros_interface/topic/forwardModel/data[1],/sim_ros_interface/topic/forwardModel/data[20],/sim_ros_interface/topic/forwardModel/data[21],/sim_ros_interface/topic/forwardModel/data[22],/sim_ros_interface/topic/forwardModel/data[23],/sim_ros_interface/topic/forwardModel/data[24],/sim_ros_interface/topic/forwardModel/data[25],/sim_ros_interface/topic/forwardModel/data[26],/sim_ros_interface/topic/forwardModel/data[27],/sim_ros_interface/topic/forwardModel/data[28],/sim_ros_interface/topic/forwardModel/data[29],/sim_ros_interface/topic/forwardModel/data[2],/sim_ros_interface/topic/forwardModel/data[30],/sim_ros_interface/topic/forwardModel/data[31],/sim_ros_interface/topic/forwardModel/data[32],/sim_ros_interface/topic/forwardModel/data[33],/sim_ros_interface/topic/forwardModel/data[34],/sim_ros_interface/topic/forwardModel/data[35],/sim_ros_interface/topic/forwardModel/data[36],/sim_ros_interface/topic/forwardModel/data[37],/sim_ros_interface/topic/forwardModel/data[38],/sim_ros_interface/topic/forwardModel/data[39],/sim_ros_interface/topic/forwardModel/data[3],/sim_ros_interface/topic/forwardModel/data[40],/sim_ros_interface/topic/forwardModel/data[41],/sim_ros_interface/topic/forwardModel/data[42],/sim_ros_interface/topic/forwardModel/data[43],/sim_ros_interface/topic/forwardModel/data[44],/sim_ros_interface/topic/forwardModel/data[45],/sim_ros_interface/topic/forwardModel/data[46],/sim_ros_interface/topic/forwardModel/data[47],/sim_ros_interface/topic/forwardModel/data[48],/sim_ros_interface/topic/forwardModel/data[4],/sim_ros_interface/topic/forwardModel/data[5],/sim_ros_interface/topic/forwardModel/data[6],/sim_ros_interface/topic/forwardModel/data[7],/sim_ros_interface/topic/forwardModel/data[8],/sim_ros_interface/topic/forwardModel/data[9],/sim_ros_interface/topic/forwardModel/layout/data_offset,/sim_ros_interface/topic/sfweights/data[0],/sim_ros_interface/topic/sfweights/data[1],/sim_ros_interface/topic/sfweights/data[2],/sim_ros_interface/topic/sfweights/data[3],/sim_ros_interface/topic/sfweights/data[4],/sim_ros_interface/topic/sfweights/data[5],/sim_ros_interface/topic/sfweights/layout/data_offset
1716562128.774611,0.000000000,0.000000000,0.050592408,1.000000000,0.015734075,-0.000030524,0.004943023,1.000000000,0.000000000,1.000000000,0.072217181,1.000000000,1.000000000,47.306060791,-0.000025160,0.004920464,0.000000000,1.000000000,1.000000000,0.159110636,0.000000000,-0.021744391,1.000000000,0.000470885,0.005101273,1.000000000,1.000000000,0.000000000,0.050636176,1.000000000,-0.002716819,-0.000030524,0.004943023,0.156743392,1.000000000,0.000000000,1.000000000,0.071005180,1.000000000,47.977268219,-0.000025160,0.004920464,0.170000000,0.000000000,0.055772077,0.000470885,0.005101273,1.000000000,1.000000000,0.000000000,,,,,,,
1716562128.774707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156743392,0.050592408,0.072217181,0.159110636,0.050636176,0.071005180,0.000000000
1716562128.808032,1.000000000,1.000000000,0.056891222,1.000000000,47.386989594,-0.000044409,0.003446793,1.000000000,0.000000000,1.000000000,0.069504142,0.000000000,1.000000000,5.037180901,-0.000021407,0.003437903,1.000000000,0.000000000,1.000000000,0.159220323,1.000000000,0.061990954,1.000000000,0.001914018,0.004145097,1.000000000,0.000000000,1.000000000,0.056934901,1.000000000,47.736507416,-0.000044409,0.003446793,0.156858131,1.000000000,0.000000000,1.000000000,0.068295166,1.000000000,4.994542599,-0.000021407,0.003437903,0.170000000,1.000000000,0.015628031,0.001914018,0.004145097,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.808064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.156858131,0.056891222,0.069504142,0.159220323,0.056934901,0.068295166,0.000000000
1716562128.841172,1.000000000,1.000000000,0.054209437,1.000000000,-0.152479365,-0.000092755,0.002384929,1.000000000,0.000000000,1.000000000,0.067901030,0.000000000,1.000000000,0.120049216,-0.000018667,0.002400932,1.000000000,0.000000000,1.000000000,0.152929798,1.000000000,0.042011704,1.000000000,0.006103123,0.004732504,1.000000000,0.000000000,1.000000000,0.054253027,1.000000000,0.033020634,-0.000092755,0.002384929,0.150572509,1.000000000,0.000000000,1.000000000,0.066694818,1.000000000,-0.105381615,-0.000018667,0.002400932,0.170000000,1.000000000,-0.000792145,0.006103123,0.004732504,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.841219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150572509,0.054209437,0.067901030,0.152929798,0.054253027,0.066694818,0.000000000
1716562128.874499,0.000000000,1.000000000,0.052637257,1.000000000,-0.028883819,-0.000306777,0.001577417,1.000000000,0.000000000,1.000000000,0.066930689,0.000000000,1.000000000,-0.096701160,-0.000102088,0.001650026,0.000000000,0.000000000,0.000000000,0.149219841,0.000000000,-0.034332886,0.000000000,0.013632205,0.007402415,1.000000000,0.000000000,1.000000000,0.052680761,1.000000000,0.019984256,-0.000306777,0.001577417,0.146867380,1.000000000,0.000000000,1.000000000,0.065727085,1.000000000,-0.131538883,-0.000102088,0.001650026,0.170000000,0.000000000,0.108359337,0.013632205,0.007402415,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.874537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.146867380,0.052637257,0.066930689,0.149219841,0.052680761,0.065727085,0.000000000
1716562128.907788,0.000000000,1.000000000,0.051697638,1.000000000,30.997585297,-0.000764479,0.000874848,1.000000000,1.000000000,0.000000000,0.066321142,0.000000000,1.000000000,0.251683563,-0.000537080,0.000993894,0.000000000,0.000000000,0.000000000,0.146981061,0.000000000,-0.119858980,0.000000000,0.007520901,0.007437961,1.000000000,0.000000000,1.000000000,0.051741056,1.000000000,31.694416046,-0.000764479,0.000874848,0.144633368,1.000000000,1.000000000,0.000000000,0.065120056,1.000000000,-0.047371231,-0.000537080,0.000993894,0.170000000,0.000000000,0.168396384,0.007520901,0.007437961,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.907834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144633368,0.051697638,0.066321142,0.146981061,0.051741056,0.065120056,0.000000000
1716562128.941124,1.000000000,1.000000000,0.051118668,1.000000000,24.670763016,-0.000721918,0.000395819,1.000000000,1.000000000,0.000000000,0.072317354,1.000000000,1.000000000,0.040480077,-0.000808041,0.000453314,1.000000000,1.000000000,0.000000000,0.145581111,1.000000000,0.182618439,0.000000000,-0.006649084,0.003211847,1.000000000,0.000000000,1.000000000,0.051161997,1.000000000,24.250572205,-0.000721918,0.000395819,0.143238142,1.000000000,1.000000000,0.000000000,0.071118735,1.000000000,0.064017400,-0.000808041,0.000453314,0.170000000,1.000000000,0.072765760,-0.006649084,0.003211847,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.941158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143238142,0.051118668,0.072317354,0.145581111,0.051161997,0.071118735,0.000000000
1716562128.974494,0.000000000,1.000000000,0.050745353,1.000000000,-0.098346345,-0.000416101,0.000152243,1.000000000,1.000000000,0.000000000,0.075850174,0.000000000,1.000000000,18.971858978,-0.000719769,0.000101389,0.000000000,0.000000000,0.000000000,0.151059538,0.000000000,-0.078848466,0.000000000,0.011011246,0.005551666,1.000000000,0.000000000,1.000000000,0.050788596,1.000000000,0.016470145,-0.000416101,0.000152243,0.148721278,1.000000000,1.000000000,0.000000000,0.074653983,1.000000000,18.831020355,-0.000719769,0.000101389,0.170000000,0.000000000,-0.095786460,0.011011246,0.005551666,1.000000000,0.000000000,0.000000000,,,,,,,
1716562128.974535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148721278,0.050745353,0.075850174,0.151059538,0.050788596,0.074653983,0.000000000
1716562129.007874,0.000000000,1.000000000,0.050489347,1.000000000,-0.040756773,-0.000155749,0.000059845,1.000000000,0.000000000,1.000000000,0.077978618,0.000000000,1.000000000,19.239496231,-0.000520845,-0.000085281,0.000000000,0.000000000,0.000000000,0.147830084,0.000000000,-0.058016095,0.000000000,0.060375392,0.021998784,1.000000000,0.000000000,1.000000000,0.050532505,1.000000000,0.027668312,-0.000155749,0.000059845,0.145496503,1.000000000,0.000000000,1.000000000,0.076784842,1.000000000,18.626035690,-0.000520845,-0.000085281,0.170000000,0.000000000,0.115173317,0.060375392,0.021998784,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.007920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145496503,0.050489347,0.077978618,0.147830084,0.050532505,0.076784842,0.000000000
1716562129.041475,0.000000000,1.000000000,0.050300293,1.000000000,461.143066406,0.000055395,0.000058510,1.000000000,0.000000000,1.000000000,0.072906345,0.000000000,1.000000000,0.110616893,-0.000299416,-0.000149522,0.000000000,0.000000000,0.000000000,0.145865843,0.000000000,0.077573739,0.000000000,0.137352660,0.056604944,1.000000000,0.000000000,1.000000000,0.050343364,1.000000000,511.780517578,0.000055395,0.000058510,0.143536940,1.000000000,0.000000000,1.000000000,0.071714967,1.000000000,-0.004980009,-0.000299416,-0.000149522,0.170000000,0.000000000,0.005513939,0.137352660,0.056604944,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.041515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143536940,0.050300293,0.072906345,0.145865843,0.050343364,0.071714967,0.000000000
1716562129.074556,0.000000000,1.000000000,0.050149493,1.000000000,339.422241211,0.000281475,0.000125400,1.000000000,0.000000000,1.000000000,0.069958225,0.000000000,1.000000000,97.865142822,-0.000052023,-0.000120272,0.000000000,0.000000000,0.000000000,0.144623011,0.000000000,-0.015269441,0.000000000,0.247354612,0.113829844,1.000000000,0.000000000,1.000000000,0.050192479,1.000000000,328.351318359,0.000281475,0.000125400,0.142298773,1.000000000,0.000000000,1.000000000,0.068769246,1.000000000,54.035629272,-0.000052023,-0.000120272,0.170000000,0.000000000,-0.079084262,0.247354612,0.113829844,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.074590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142298773,0.050149493,0.069958225,0.144623011,0.050192479,0.068769246,0.000000000
1716562129.107866,0.000000000,1.000000000,0.050020579,1.000000000,-0.088827476,0.000653736,0.000283900,1.000000000,0.000000000,1.000000000,0.068221003,0.000000000,1.000000000,164.133682251,0.000283871,0.000000971,0.000000000,0.000000000,0.000000000,0.143791646,0.000000000,-0.015584055,0.000000000,0.405031383,0.201190308,1.000000000,0.000000000,1.000000000,0.050063476,1.000000000,0.044957798,0.000653736,0.000283900,0.141472057,1.000000000,0.000000000,1.000000000,0.067034401,1.000000000,165.215789795,0.000283871,0.000000971,0.170000000,0.000000000,-0.061968822,0.405031383,0.201190308,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.107908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.141472057,0.050020579,0.068221003,0.143791646,0.050063476,0.067034401,0.000000000
1716562129.141162,0.000000000,1.000000000,0.049904227,1.000000000,-0.089977555,0.001475175,0.000641283,1.000000000,0.000000000,1.000000000,0.067174092,0.000000000,1.000000000,178.649093628,0.000891018,0.000267985,0.000000000,0.000000000,0.000000000,0.143195063,0.000000000,-0.048714858,0.000000000,0.632417023,0.330558330,1.000000000,0.000000000,1.000000000,0.049947038,1.000000000,0.071613081,0.001475175,0.000641283,0.140880108,1.000000000,0.000000000,1.000000000,0.065989867,1.000000000,174.412078857,0.000891018,0.000267985,0.170000000,0.000000000,-0.024000756,0.632417023,0.330558330,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.141195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140880108,0.049904227,0.067174092,0.143195063,0.049947038,0.065989867,0.000000000
1716562129.174728,0.000000000,1.000000000,0.049795121,1.000000000,0.073519126,0.003243593,0.001421976,1.000000000,0.000000000,1.000000000,0.066520780,0.000000000,1.000000000,178.602996826,0.002275776,0.000870322,0.000000000,0.000000000,0.000000000,0.142732531,0.000000000,0.054498609,0.000000000,0.943155468,0.514337480,1.000000000,0.000000000,1.000000000,0.049837850,1.000000000,-0.079409003,0.003243593,0.001421976,0.140422210,1.000000000,0.000000000,1.000000000,0.065338917,1.000000000,174.494812012,0.002275776,0.000870322,0.170000000,0.000000000,-0.052998748,0.943155468,0.514337480,1.000000000,0.000000000,0.000000000,,,,,,,
1716562129.174771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140422210,0.049795121,0.066520780,0.142732531,0.049837850,0.065338917,0.000000000
1716562129.207804,0.000000000,0.000000000,0.049690232,1.000000000,-0.166895092,0.005188954,0.002552069,1.000000000,0.000000000,1.000000000,0.066091925,0.000000000,1.000000000,188.147583008,0.006264081,0.002488450,0.000000000,0.000000000,0.000000000,0.142346665,0.000000000,0.162985384,0.000000000,1.286154628,0.745882630,1.000000000,1.000000000,0.000000000,0.049732875,1.000000000,0.122955784,0.005188954,0.002552069,0.140040964,1.000000000,0.000000000,1.000000000,0.064912431,1.000000000,186.909317017,0.006264081,0.002488450,0.170000000,0.000000000,-0.079831630,1.286154628,0.745882630,1.000000000,1.000000000,0.000000000,,,,,,,
1716562129.207839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.140040964,0.049690232,0.066091925,0.142346665,0.049732875,0.064912431,0.000000000
1716562129.241286,0.000000000,0.000000000,0.055987831,1.000000000,0.036660291,0.006528616,0.003745034,0.000000000,1.000000000,1.000000000,0.065791130,0.000000000,0.000000000,175.419631958,0.029785264,0.010677494,0.000000000,0.000000000,0.000000000,0.142004743,0.000000000,-0.010026645,0.000000000,1.532549143,0.981882572,1.000000000,1.000000000,0.000000000,0.056030389,1.000000000,0.090261973,0.006528616,0.003745034,0.139703661,0.000000000,1.000000000,1.000000000,0.064613998,0.000000000,177.785263062,0.029785264,0.010677494,0.170000000,0.000000000,-0.131172210,1.532549143,0.981882572,1.000000000,1.000000000,0.000000000,,,,,,,
1716562129.241318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139703661,0.055987831,0.065791130,0.142004743,0.056030389,0.064613998,0.000000000
1716562129.274542,0.000000000,0.000000000,0.059706133,0.000000000,-0.120978579,0.049571577,0.017492997,0.000000000,1.000000000,1.000000000,0.071963437,1.000000000,0.000000000,152.529678345,0.144047692,0.050688554,0.000000000,1.000000000,1.000000000,0.141688123,0.000000000,120.274902344,1.000000000,1.663876414,1.186480761,0.000000000,0.000000000,0.000000000,0.059748605,0.000000000,0.180905819,0.049571577,0.017492997,0.139391631,0.000000000,1.000000000,1.000000000,0.070788659,0.000000000,152.442687988,0.144047692,0.050688554,0.170000000,0.000000000,119.932952881,1.663876414,1.186480761,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.274575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.139391631,0.059706133,0.071963437,0.141688123,0.059748605,0.070788659,0.000000000
1716562129.307931,0.000000000,0.000000000,0.055553980,0.000000000,-0.017131334,0.150983557,0.057540163,0.000000000,1.000000000,1.000000000,0.075596727,1.000000000,0.000000000,152.214706421,0.241572216,0.107953653,0.000000000,1.000000000,1.000000000,0.147786155,0.000000000,120.350257874,1.000000000,1.641807914,1.323078871,0.000000000,0.000000000,0.000000000,0.055596367,0.000000000,-0.027678080,0.150983557,0.057540163,0.145494252,0.000000000,1.000000000,1.000000000,0.074424297,0.000000000,152.249740601,0.241572216,0.107953653,0.170000000,0.000000000,120.036636353,1.641807914,1.323078871,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.307966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.145494252,0.055553980,0.075596727,0.147786155,0.055596367,0.074424297,0.000000000
1716562129.341248,0.000000000,0.000000000,0.053144209,0.000000000,0.032846332,0.338340163,0.141780153,0.000000000,1.000000000,1.000000000,0.077782549,1.000000000,0.000000000,136.607833862,0.284306109,0.160859391,0.000000000,1.000000000,1.000000000,0.151311979,0.000000000,-0.053891659,1.000000000,1.570332289,1.397254944,0.000000000,0.000000000,0.000000000,0.053186510,0.000000000,0.033306483,0.338340163,0.141780153,0.149024680,0.000000000,1.000000000,1.000000000,0.076612465,0.000000000,138.665084839,0.284306109,0.160859391,0.170000000,0.000000000,0.140351370,1.570332289,1.397254944,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.341280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.149024680,0.053144209,0.077782549,0.151311979,0.053186510,0.076612465,0.000000000
1716562129.374537,0.000000000,0.000000000,0.051727682,0.000000000,0.002125230,0.580454886,0.273382574,0.000000000,1.000000000,1.000000000,0.079143085,1.000000000,0.000000000,147.449935913,0.408616573,0.235186532,0.000000000,1.000000000,1.000000000,0.153371558,0.000000000,15.086196899,1.000000000,1.570595384,1.449257016,0.000000000,0.000000000,0.000000000,0.051769901,0.000000000,0.071863323,0.580454886,0.273382574,0.151088819,0.000000000,1.000000000,1.000000000,0.077975340,0.000000000,147.044677734,0.408616573,0.235186532,0.170000000,0.000000000,15.389687538,1.570595384,1.449257016,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.374580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151088819,0.051727682,0.079143085,0.153371558,0.051769901,0.077975340,0.000000000
1716562129.407861,0.000000000,0.000000000,0.050877392,0.000000000,0.034656376,0.820326746,0.437465817,0.000000000,1.000000000,1.000000000,0.080032974,1.000000000,0.000000000,154.636520386,0.587483943,0.340875775,0.000000000,1.000000000,1.000000000,0.154595271,0.000000000,24.846511841,1.000000000,1.603975058,1.495672464,0.000000000,0.000000000,0.000000000,0.050919525,0.000000000,-0.039404269,0.820326746,0.437465817,0.152317092,0.000000000,1.000000000,1.000000000,0.078867562,0.000000000,153.117446899,0.587483943,0.340875775,0.170000000,0.000000000,23.784149170,1.603975058,1.495672464,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.407896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152317092,0.050877392,0.080032974,0.154595271,0.050919525,0.078867562,0.000000000
1716562129.441137,0.000000000,0.000000000,0.050349940,0.000000000,0.000260658,1.039719820,0.618142068,0.000000000,1.000000000,1.000000000,0.080654368,1.000000000,0.000000000,154.731491089,0.787425876,0.474840790,0.000000000,1.000000000,1.000000000,0.155342430,0.000000000,24.795818329,1.000000000,1.634431958,1.537300348,0.000000000,0.000000000,0.000000000,0.050391991,0.000000000,-0.059513144,1.039719820,0.618142068,0.153068826,0.000000000,1.000000000,1.000000000,0.079491287,0.000000000,153.101455688,0.787425876,0.474840790,0.170000000,0.000000000,23.651990891,1.634431958,1.537300348,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.441182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153068826,0.050349940,0.080654368,0.155342430,0.050391991,0.079491287,0.000000000
1716562129.474683,0.000000000,0.000000000,0.050006595,0.000000000,-0.231468499,1.234088421,0.802925944,0.000000000,1.000000000,1.000000000,0.081122488,1.000000000,0.000000000,0.049175780,0.995292246,0.630976200,0.000000000,1.000000000,1.000000000,0.155817881,0.000000000,3.303850651,1.000000000,1.651140928,1.571452498,0.000000000,0.000000000,0.000000000,0.050048560,0.000000000,-0.051268362,1.234088421,0.802925944,0.153548807,0.000000000,1.000000000,1.000000000,0.079961739,0.000000000,-0.072255269,0.995292246,0.630976200,0.170000000,0.000000000,1.568097353,1.651140928,1.571452498,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.474721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153548807,0.050006595,0.081122488,0.155817881,0.050048560,0.079961739,0.000000000
1716562129.507944,0.000000000,1.000000000,0.049768273,0.000000000,96.615112305,1.396831870,0.981097698,0.000000000,1.000000000,1.000000000,0.081503019,1.000000000,0.000000000,0.120303266,1.201366544,0.802093327,0.000000000,1.000000000,1.000000000,0.156138331,0.000000000,-0.072026625,1.000000000,1.651731372,1.595536113,0.000000000,1.000000000,1.000000000,0.049810153,0.000000000,76.330688477,1.396831870,0.981097698,0.153873801,0.000000000,1.000000000,1.000000000,0.080344588,0.000000000,0.061474625,1.201366544,0.802093327,0.170000000,0.000000000,-0.100148380,1.651731372,1.595536113,0.000000000,1.000000000,0.000000000,,,,,,,
1716562129.508020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153873801,0.049768273,0.081503019,0.156138331,0.049810153,0.080344588,0.000000000
1716562129.541163,0.000000000,1.000000000,0.055989899,0.000000000,47.722801208,1.514141321,1.141010761,0.000000000,1.000000000,1.000000000,0.081833400,1.000000000,0.000000000,0.029484022,1.386327386,0.977363527,0.000000000,1.000000000,1.000000000,0.156370342,0.000000000,-0.004594875,1.000000000,1.636786938,1.607911348,0.000000000,1.000000000,1.000000000,0.056031696,0.000000000,54.171554565,1.514141321,1.141010761,0.154110342,0.000000000,1.000000000,1.000000000,0.080677286,0.000000000,0.041096143,1.386327386,0.977363527,0.170000000,0.000000000,-0.082602963,1.636786938,1.607911348,0.000000000,1.000000000,0.000000000,,,,,,,
1716562129.541198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154110342,0.055989899,0.081833400,0.156370342,0.056031696,0.080677286,0.000000000
1716562129.574634,0.000000000,1.000000000,0.059664983,0.000000000,0.007890609,1.572054744,1.270323992,0.000000000,0.000000000,0.000000000,0.082134962,0.000000000,0.000000000,0.156446666,1.517541647,1.139416933,0.000000000,0.000000000,0.000000000,0.156551853,0.000000000,9.907191277,0.000000000,1.612144470,1.609181285,0.000000000,1.000000000,1.000000000,0.059706695,0.000000000,0.177020222,1.572054744,1.270323992,0.154296368,0.000000000,0.000000000,0.000000000,0.080981158,0.000000000,0.126446128,1.517541647,1.139416933,0.170000000,0.000000000,10.052939415,1.612144470,1.609181285,0.000000000,1.000000000,0.000000000,,,,,,,
1716562129.574699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.154296368,0.059664983,0.082134962,0.156551853,0.059706695,0.080981158,0.000000000
1716562129.607864,0.000000000,1.000000000,0.061888281,0.000000000,-0.031826802,1.583925366,1.364404440,0.000000000,0.000000000,0.000000000,0.076019868,0.000000000,0.000000000,-0.100482248,1.576014876,1.270396352,0.000000000,0.000000000,0.000000000,0.150304466,0.000000000,9.792107582,0.000000000,1.591858983,1.603984594,0.000000000,1.000000000,1.000000000,0.061929911,0.000000000,-0.057473626,1.583925366,1.364404440,0.148053497,0.000000000,0.000000000,0.000000000,0.074868374,0.000000000,-0.081723019,1.576014876,1.270396352,0.170000000,0.000000000,9.963563919,1.591858983,1.603984594,0.000000000,1.000000000,0.000000000,,,,,,,
1716562129.607899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148053497,0.061888281,0.076019868,0.150304466,0.061929911,0.074868374,0.000000000
1716562129.641362,0.000000000,1.000000000,0.063283801,0.000000000,-0.070925176,1.592991710,1.432980657,0.000000000,0.000000000,0.000000000,0.072475858,1.000000000,0.000000000,0.009888831,1.592836261,1.367128253,0.000000000,1.000000000,1.000000000,0.146621317,0.000000000,42.019649506,1.000000000,1.586568952,1.598759890,0.000000000,1.000000000,1.000000000,0.063325346,0.000000000,0.063914046,1.592991710,1.432980657,0.144374847,0.000000000,0.000000000,0.000000000,0.071326673,0.000000000,-0.132064849,1.592836261,1.367128253,0.170000000,0.000000000,42.809883118,1.586568952,1.598759890,0.000000000,1.000000000,0.000000000,,,,,,,
1716562129.641406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144374847,0.063283801,0.072475858,0.146621317,0.063325346,0.071326673,0.000000000
1716562129.674789,0.000000000,0.000000000,0.064207233,0.000000000,-0.012460338,1.559058666,1.470803976,0.000000000,0.000000000,0.000000000,0.070397489,1.000000000,0.000000000,0.078853726,1.557310939,1.424183130,0.000000000,1.000000000,1.000000000,0.150800034,0.000000000,41.976371765,1.000000000,1.554282069,1.585416555,0.000000000,0.000000000,0.000000000,0.064248696,0.000000000,-0.015820455,1.559058666,1.470803976,0.148558050,0.000000000,0.000000000,0.000000000,0.069250599,0.000000000,0.227297112,1.557310939,1.424183130,0.170000000,0.000000000,42.724418640,1.554282069,1.585416555,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.674836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.148558050,0.064207233,0.070397489,0.150800034,0.064248696,0.069250599,0.000000000
1716562129.708223,0.000000000,0.000000000,0.058461316,0.000000000,-0.084671266,1.421862841,1.456121683,0.000000000,0.000000000,0.000000000,0.069154643,1.000000000,0.000000000,0.056698319,1.421331882,1.423327804,0.000000000,1.000000000,1.000000000,0.153231442,0.000000000,41.842773438,1.000000000,1.423200727,1.536751747,0.000000000,0.000000000,0.000000000,0.058502696,0.000000000,0.047834307,1.421862841,1.456121683,0.150993958,0.000000000,0.000000000,0.000000000,0.068010047,0.000000000,0.250785887,1.421331882,1.423327804,0.170000000,0.000000000,42.733039856,1.423200727,1.536751747,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.708296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150993958,0.058461316,0.069154643,0.153231442,0.058502696,0.068010047,0.000000000
1716562129.741677,0.000000000,0.000000000,0.055142418,0.000000000,-0.019915430,1.306989551,1.411381960,0.000000000,0.000000000,0.000000000,0.068388164,1.000000000,0.000000000,0.027725864,1.306561470,1.388297915,0.000000000,1.000000000,1.000000000,0.154666796,0.000000000,41.891063690,1.000000000,1.309649825,1.468621135,0.000000000,0.000000000,0.000000000,0.055183716,0.000000000,-0.012024324,1.306989551,1.411381960,0.152433783,0.000000000,0.000000000,0.000000000,0.067245856,0.000000000,0.193760335,1.306561470,1.388297915,0.170000000,0.000000000,42.949028015,1.309649825,1.468621135,0.000000000,0.000000000,0.000000000,,,,,,,
1716562129.741727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.152433783,0.055142418,0.068388164,0.154666796,0.055183716,0.067245856,0.000000000
